edge_id,pair_id,domain,path_order,node_id,label,x,y,weight,source,target,is_cross_border,involves_singapore
huerga-h--tefera-g#ALL,huerga-h--tefera-g,ALL,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,huerga-h,tefera-g,,
khan-p--stagg-h#ALL,khan-p--stagg-h,ALL,1,khan-p,"Khan, Palwasha Y",0.182363,0.402472,3,khan-p,stagg-h,,
khan-p--stagg-h#ALL,khan-p--stagg-h,ALL,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,khan-p,stagg-h,,
khan-p--tefera-g#ALL,khan-p--tefera-g,ALL,1,khan-p,"Khan, Palwasha Y",0.182363,0.402472,3,khan-p,tefera-g,,
khan-p--tefera-g#ALL,khan-p--tefera-g,ALL,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,khan-p,tefera-g,,
lahood-a--siddiqui-m#ALL,lahood-a--siddiqui-m,ALL,1,lahood-a,"LaHood, Allison",0.181848,0.395116,3,lahood-a,siddiqui-m,,
lahood-a--siddiqui-m#ALL,lahood-a--siddiqui-m,ALL,2,siddiqui-m,"Siddiqui, Muhammad Rafi",0.177127,0.395402,3,lahood-a,siddiqui-m,,
lahood-a--stagg-h#ALL,lahood-a--stagg-h,ALL,1,lahood-a,"LaHood, Allison",0.181848,0.395116,3,lahood-a,stagg-h,,
lahood-a--stagg-h#ALL,lahood-a--stagg-h,ALL,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,lahood-a,stagg-h,,
lahood-a--tefera-g#ALL,lahood-a--tefera-g,ALL,1,lahood-a,"LaHood, Allison",0.181848,0.395116,3,lahood-a,tefera-g,,
lahood-a--tefera-g#ALL,lahood-a--tefera-g,ALL,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,lahood-a,tefera-g,,
mitnick-c--skrahina-a#ALL,mitnick-c--skrahina-a,ALL,1,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,mitnick-c,skrahina-a,,
mitnick-c--skrahina-a#ALL,mitnick-c--skrahina-a,ALL,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,mitnick-c,skrahina-a,,
mitnick-c--stagg-h#ALL,mitnick-c--stagg-h,ALL,1,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,mitnick-c,stagg-h,,
mitnick-c--stagg-h#ALL,mitnick-c--stagg-h,ALL,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,mitnick-c,stagg-h,,
mitnick-c--tefera-g#ALL,mitnick-c--tefera-g,ALL,1,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,mitnick-c,tefera-g,,
mitnick-c--tefera-g#ALL,mitnick-c--tefera-g,ALL,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,mitnick-c,tefera-g,,
rich-m--stagg-h#ALL,rich-m--stagg-h,ALL,1,rich-m,"Rich, Michael L",0.179287,0.398719,3,rich-m,stagg-h,,
rich-m--stagg-h#ALL,rich-m--stagg-h,ALL,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,rich-m,stagg-h,,
rich-m--tefera-g#ALL,rich-m--tefera-g,ALL,1,rich-m,"Rich, Michael L",0.179287,0.398719,3,rich-m,tefera-g,,
rich-m--tefera-g#ALL,rich-m--tefera-g,ALL,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,rich-m,tefera-g,,
seung-k--skrahina-a#ALL,seung-k--skrahina-a,ALL,1,seung-k,"Seung, Kwonjune J",0.17038,0.401059,3,seung-k,skrahina-a,,
seung-k--skrahina-a#ALL,seung-k--skrahina-a,ALL,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,seung-k,skrahina-a,,
siddiqui-m--stagg-h#ALL,siddiqui-m--stagg-h,ALL,1,siddiqui-m,"Siddiqui, Muhammad Rafi",0.177127,0.395402,3,siddiqui-m,stagg-h,,
siddiqui-m--stagg-h#ALL,siddiqui-m--stagg-h,ALL,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,siddiqui-m,stagg-h,,
siddiqui-m--tefera-g#ALL,siddiqui-m--tefera-g,ALL,1,siddiqui-m,"Siddiqui, Muhammad Rafi",0.177127,0.395402,3,siddiqui-m,tefera-g,,
siddiqui-m--tefera-g#ALL,siddiqui-m--tefera-g,ALL,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,siddiqui-m,tefera-g,,
stagg-h--tefera-g#ALL,stagg-h--tefera-g,ALL,1,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,stagg-h,tefera-g,,
stagg-h--tefera-g#ALL,stagg-h--tefera-g,ALL,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,stagg-h,tefera-g,,
chain-g--chang-c#ALL,chain-g--chang-c,ALL,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,chang-c,,
chain-g--chang-c#ALL,chain-g--chang-c,ALL,2,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chain-g,chang-c,,
chain-g--deng-l#ALL,chain-g--deng-l,ALL,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,deng-l,,
chain-g--deng-l#ALL,chain-g--deng-l,ALL,2,deng-l,"Deng, Lu",0.313376,0.635044,3,chain-g,deng-l,,
chain-g--lai-y#ALL,chain-g--lai-y,ALL,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,lai-y,,
chain-g--lai-y#ALL,chain-g--lai-y,ALL,2,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,chain-g,lai-y,,
chain-g--lee-v#ALL,chain-g--lee-v,ALL,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,lee-v,,
chain-g--lee-v#ALL,chain-g--lee-v,ALL,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,chain-g,lee-v,,
chain-g--mailepessov-d#ALL,chain-g--mailepessov-d,ALL,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,mailepessov-d,,
chain-g--mailepessov-d#ALL,chain-g--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,chain-g,mailepessov-d,,
chang-c--chong-c#ALL,chang-c--chong-c,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,chong-c,,
chang-c--chong-c#ALL,chang-c--chong-c,ALL,2,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chang-c,chong-c,,
chang-c--dickens-b#ALL,chang-c--dickens-b,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,dickens-b,,
chang-c--dickens-b#ALL,chang-c--dickens-b,ALL,2,dickens-b,"Dickens, Borame",0.305129,0.631392,3,chang-c,dickens-b,,
chang-c--lai-y#ALL,chang-c--lai-y,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,lai-y,,
chang-c--lai-y#ALL,chang-c--lai-y,ALL,2,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,chang-c,lai-y,,
chang-c--lee-c#ALL,chang-c--lee-c,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,lee-c,,
chang-c--lee-c#ALL,chang-c--lee-c,ALL,2,lee-c,"Lee, Caleb",0.321507,0.643274,3,chang-c,lee-c,,
chang-c--lee-v#ALL,chang-c--lee-v,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,lee-v,,
chang-c--lee-v#ALL,chang-c--lee-v,ALL,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,chang-c,lee-v,,
chang-c--mailepessov-d#ALL,chang-c--mailepessov-d,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,mailepessov-d,,
chang-c--mailepessov-d#ALL,chang-c--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,chang-c,mailepessov-d,,
chang-c--ng-y#ALL,chang-c--ng-y,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,ng-y,,
chang-c--ng-y#ALL,chang-c--ng-y,ALL,2,ng-y,"Ng, Youming",0.32174,0.640359,3,chang-c,ng-y,,
chang-c--tan-l#ALL,chang-c--tan-l,ALL,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,tan-l,,
chang-c--tan-l#ALL,chang-c--tan-l,ALL,2,tan-l,"Tan, Li Yun",0.317906,0.639091,3,chang-c,tan-l,,
chong-c--deng-l#ALL,chong-c--deng-l,ALL,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chong-c,deng-l,,
chong-c--deng-l#ALL,chong-c--deng-l,ALL,2,deng-l,"Deng, Lu",0.313376,0.635044,3,chong-c,deng-l,,
chong-c--lai-y#ALL,chong-c--lai-y,ALL,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chong-c,lai-y,,
chong-c--lai-y#ALL,chong-c--lai-y,ALL,2,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,chong-c,lai-y,,
chong-c--lee-v#ALL,chong-c--lee-v,ALL,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,4,chong-c,lee-v,,
chong-c--lee-v#ALL,chong-c--lee-v,ALL,2,lee-v,"Lee, Vernon",0.311711,0.647926,4,chong-c,lee-v,,
chong-c--mailepessov-d#ALL,chong-c--mailepessov-d,ALL,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chong-c,mailepessov-d,,
chong-c--mailepessov-d#ALL,chong-c--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,chong-c,mailepessov-d,,
deng-l--dickens-b#ALL,deng-l--dickens-b,ALL,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,dickens-b,,
deng-l--dickens-b#ALL,deng-l--dickens-b,ALL,2,dickens-b,"Dickens, Borame",0.305129,0.631392,3,deng-l,dickens-b,,
deng-l--lee-c#ALL,deng-l--lee-c,ALL,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,lee-c,,
deng-l--lee-c#ALL,deng-l--lee-c,ALL,2,lee-c,"Lee, Caleb",0.321507,0.643274,3,deng-l,lee-c,,
deng-l--lim-j#ALL,deng-l--lim-j,ALL,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,lim-j,,
deng-l--lim-j#ALL,deng-l--lim-j,ALL,2,lim-j,"Lim, Jue Tao",0.311485,0.645288,3,deng-l,lim-j,,
deng-l--ng-l#ALL,deng-l--ng-l,ALL,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,ng-l,,
deng-l--ng-l#ALL,deng-l--ng-l,ALL,2,ng-l,"Ng, Lee Ching",0.313467,0.641842,3,deng-l,ng-l,,
deng-l--ng-y#ALL,deng-l--ng-y,ALL,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,ng-y,,
deng-l--ng-y#ALL,deng-l--ng-y,ALL,2,ng-y,"Ng, Youming",0.32174,0.640359,3,deng-l,ng-y,,
deng-l--sim-s#ALL,deng-l--sim-s,ALL,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,sim-s,,
deng-l--sim-s#ALL,deng-l--sim-s,ALL,2,sim-s,"Sim, Shuzhen",0.310494,0.640287,3,deng-l,sim-s,,
deng-l--tan-l#ALL,deng-l--tan-l,ALL,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,tan-l,,
deng-l--tan-l#ALL,deng-l--tan-l,ALL,2,tan-l,"Tan, Li Yun",0.317906,0.639091,3,deng-l,tan-l,,
dickens-b--lai-y#ALL,dickens-b--lai-y,ALL,1,dickens-b,"Dickens, Borame",0.305129,0.631392,3,dickens-b,lai-y,,
dickens-b--lai-y#ALL,dickens-b--lai-y,ALL,2,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,dickens-b,lai-y,,
dickens-b--lee-v#ALL,dickens-b--lee-v,ALL,1,dickens-b,"Dickens, Borame",0.305129,0.631392,3,dickens-b,lee-v,,
dickens-b--lee-v#ALL,dickens-b--lee-v,ALL,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,dickens-b,lee-v,,
dickens-b--mailepessov-d#ALL,dickens-b--mailepessov-d,ALL,1,dickens-b,"Dickens, Borame",0.305129,0.631392,3,dickens-b,mailepessov-d,,
dickens-b--mailepessov-d#ALL,dickens-b--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,dickens-b,mailepessov-d,,
lai-y--lee-c#ALL,lai-y--lee-c,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,lee-c,,
lai-y--lee-c#ALL,lai-y--lee-c,ALL,2,lee-c,"Lee, Caleb",0.321507,0.643274,3,lai-y,lee-c,,
lai-y--lee-v#ALL,lai-y--lee-v,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,lee-v,,
lai-y--lee-v#ALL,lai-y--lee-v,ALL,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,lai-y,lee-v,,
lai-y--lim-j#ALL,lai-y--lim-j,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,lim-j,,
lai-y--lim-j#ALL,lai-y--lim-j,ALL,2,lim-j,"Lim, Jue Tao",0.311485,0.645288,3,lai-y,lim-j,,
lai-y--mailepessov-d#ALL,lai-y--mailepessov-d,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,mailepessov-d,,
lai-y--mailepessov-d#ALL,lai-y--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,lai-y,mailepessov-d,,
lai-y--ng-l#ALL,lai-y--ng-l,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,ng-l,,
lai-y--ng-l#ALL,lai-y--ng-l,ALL,2,ng-l,"Ng, Lee Ching",0.313467,0.641842,3,lai-y,ng-l,,
lai-y--ng-y#ALL,lai-y--ng-y,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,ng-y,,
lai-y--ng-y#ALL,lai-y--ng-y,ALL,2,ng-y,"Ng, Youming",0.32174,0.640359,3,lai-y,ng-y,,
lai-y--sim-s#ALL,lai-y--sim-s,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,sim-s,,
lai-y--sim-s#ALL,lai-y--sim-s,ALL,2,sim-s,"Sim, Shuzhen",0.310494,0.640287,3,lai-y,sim-s,,
lai-y--tan-c#ALL,lai-y--tan-c,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,tan-c,,
lai-y--tan-c#ALL,lai-y--tan-c,ALL,2,tan-c,"Tan, Cheong Huat",0.340003,0.632108,3,lai-y,tan-c,,
lai-y--tan-l#ALL,lai-y--tan-l,ALL,1,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,lai-y,tan-l,,
lai-y--tan-l#ALL,lai-y--tan-l,ALL,2,tan-l,"Tan, Li Yun",0.317906,0.639091,3,lai-y,tan-l,,
lee-c--lee-v#ALL,lee-c--lee-v,ALL,1,lee-c,"Lee, Caleb",0.321507,0.643274,3,lee-c,lee-v,,
lee-c--lee-v#ALL,lee-c--lee-v,ALL,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,lee-c,lee-v,,
lee-c--mailepessov-d#ALL,lee-c--mailepessov-d,ALL,1,lee-c,"Lee, Caleb",0.321507,0.643274,3,lee-c,mailepessov-d,,
lee-c--mailepessov-d#ALL,lee-c--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,lee-c,mailepessov-d,,
lee-v--lim-j#ALL,lee-v--lim-j,ALL,1,lee-v,"Lee, Vernon",0.311711,0.647926,4,lee-v,lim-j,,
lee-v--lim-j#ALL,lee-v--lim-j,ALL,2,lim-j,"Lim, Jue Tao",0.311485,0.645288,4,lee-v,lim-j,,
lee-v--mailepessov-d#ALL,lee-v--mailepessov-d,ALL,1,lee-v,"Lee, Vernon",0.311711,0.647926,3,lee-v,mailepessov-d,,
lee-v--mailepessov-d#ALL,lee-v--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,lee-v,mailepessov-d,,
lee-v--ng-l#ALL,lee-v--ng-l,ALL,1,lee-v,"Lee, Vernon",0.311711,0.647926,3,lee-v,ng-l,,
lee-v--ng-l#ALL,lee-v--ng-l,ALL,2,ng-l,"Ng, Lee Ching",0.313467,0.641842,3,lee-v,ng-l,,
lee-v--ng-y#ALL,lee-v--ng-y,ALL,1,lee-v,"Lee, Vernon",0.311711,0.647926,3,lee-v,ng-y,,
lee-v--ng-y#ALL,lee-v--ng-y,ALL,2,ng-y,"Ng, Youming",0.32174,0.640359,3,lee-v,ng-y,,
lee-v--sim-s#ALL,lee-v--sim-s,ALL,1,lee-v,"Lee, Vernon",0.311711,0.647926,3,lee-v,sim-s,,
lee-v--sim-s#ALL,lee-v--sim-s,ALL,2,sim-s,"Sim, Shuzhen",0.310494,0.640287,3,lee-v,sim-s,,
lee-v--tan-c#ALL,lee-v--tan-c,ALL,1,lee-v,"Lee, Vernon",0.311711,0.647926,3,lee-v,tan-c,,
lee-v--tan-c#ALL,lee-v--tan-c,ALL,2,tan-c,"Tan, Cheong Huat",0.340003,0.632108,3,lee-v,tan-c,,
lee-v--tan-l#ALL,lee-v--tan-l,ALL,1,lee-v,"Lee, Vernon",0.311711,0.647926,3,lee-v,tan-l,,
lee-v--tan-l#ALL,lee-v--tan-l,ALL,2,tan-l,"Tan, Li Yun",0.317906,0.639091,3,lee-v,tan-l,,
lim-j--mailepessov-d#ALL,lim-j--mailepessov-d,ALL,1,lim-j,"Lim, Jue Tao",0.311485,0.645288,3,lim-j,mailepessov-d,,
lim-j--mailepessov-d#ALL,lim-j--mailepessov-d,ALL,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,lim-j,mailepessov-d,,
mailepessov-d--ng-l#ALL,mailepessov-d--ng-l,ALL,1,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,mailepessov-d,ng-l,,
mailepessov-d--ng-l#ALL,mailepessov-d--ng-l,ALL,2,ng-l,"Ng, Lee Ching",0.313467,0.641842,3,mailepessov-d,ng-l,,
mailepessov-d--ng-y#ALL,mailepessov-d--ng-y,ALL,1,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,mailepessov-d,ng-y,,
mailepessov-d--ng-y#ALL,mailepessov-d--ng-y,ALL,2,ng-y,"Ng, Youming",0.32174,0.640359,3,mailepessov-d,ng-y,,
mailepessov-d--sim-s#ALL,mailepessov-d--sim-s,ALL,1,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,mailepessov-d,sim-s,,
mailepessov-d--sim-s#ALL,mailepessov-d--sim-s,ALL,2,sim-s,"Sim, Shuzhen",0.310494,0.640287,3,mailepessov-d,sim-s,,
mailepessov-d--tan-c#ALL,mailepessov-d--tan-c,ALL,1,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,mailepessov-d,tan-c,,
mailepessov-d--tan-c#ALL,mailepessov-d--tan-c,ALL,2,tan-c,"Tan, Cheong Huat",0.340003,0.632108,3,mailepessov-d,tan-c,,
mailepessov-d--tan-l#ALL,mailepessov-d--tan-l,ALL,1,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,mailepessov-d,tan-l,,
mailepessov-d--tan-l#ALL,mailepessov-d--tan-l,ALL,2,tan-l,"Tan, Li Yun",0.317906,0.639091,3,mailepessov-d,tan-l,,
bastard-m--gomezrestrepo-c#ALL,bastard-m--gomezrestrepo-c,ALL,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,gomezrestrepo-c,,
bastard-m--gomezrestrepo-c#ALL,bastard-m--gomezrestrepo-c,ALL,2,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,bastard-m,gomezrestrepo-c,,
bastard-m--kotrikadze-t#ALL,bastard-m--kotrikadze-t,ALL,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,kotrikadze-t,,
bastard-m--kotrikadze-t#ALL,bastard-m--kotrikadze-t,ALL,2,kotrikadze-t,"Kotrikadze, Tina",0.188239,0.395452,3,bastard-m,kotrikadze-t,,
bastard-m--krisnanda-a#ALL,bastard-m--krisnanda-a,ALL,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,krisnanda-a,,
bastard-m--krisnanda-a#ALL,bastard-m--krisnanda-a,ALL,2,krisnanda-a,"Krisnanda, Aga",0.188285,0.400378,3,bastard-m,krisnanda-a,,
bastard-m--oyewusi-l#ALL,bastard-m--oyewusi-l,ALL,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,oyewusi-l,,
bastard-m--oyewusi-l#ALL,bastard-m--oyewusi-l,ALL,2,oyewusi-l,"Oyewusi, Lawrence",0.18162,0.39282,3,bastard-m,oyewusi-l,,
bastard-m--rashitov-m#ALL,bastard-m--rashitov-m,ALL,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,rashitov-m,,
bastard-m--rashitov-m#ALL,bastard-m--rashitov-m,ALL,2,rashitov-m,"Rashitov, Mahmud",0.186052,0.392735,3,bastard-m,rashitov-m,,
bastard-m--romo-m#ALL,bastard-m--romo-m,ALL,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,romo-m,,
bastard-m--romo-m#ALL,bastard-m--romo-m,ALL,2,romo-m,"Romo, Matthew L",0.185582,0.397372,3,bastard-m,romo-m,,
bastard-m--trevisi-l#ALL,bastard-m--trevisi-l,ALL,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,trevisi-l,,
bastard-m--trevisi-l#ALL,bastard-m--trevisi-l,ALL,2,trevisi-l,"Trevisi, Letizia",0.189268,0.392396,3,bastard-m,trevisi-l,,
franke-m--gomezrestrepo-c#ALL,franke-m--gomezrestrepo-c,ALL,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,gomezrestrepo-c,,
franke-m--gomezrestrepo-c#ALL,franke-m--gomezrestrepo-c,ALL,2,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,franke-m,gomezrestrepo-c,,
franke-m--kotrikadze-t#ALL,franke-m--kotrikadze-t,ALL,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,kotrikadze-t,,
franke-m--kotrikadze-t#ALL,franke-m--kotrikadze-t,ALL,2,kotrikadze-t,"Kotrikadze, Tina",0.188239,0.395452,3,franke-m,kotrikadze-t,,
franke-m--krisnanda-a#ALL,franke-m--krisnanda-a,ALL,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,krisnanda-a,,
franke-m--krisnanda-a#ALL,franke-m--krisnanda-a,ALL,2,krisnanda-a,"Krisnanda, Aga",0.188285,0.400378,3,franke-m,krisnanda-a,,
franke-m--oyewusi-l#ALL,franke-m--oyewusi-l,ALL,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,oyewusi-l,,
franke-m--oyewusi-l#ALL,franke-m--oyewusi-l,ALL,2,oyewusi-l,"Oyewusi, Lawrence",0.18162,0.39282,3,franke-m,oyewusi-l,,
franke-m--rashitov-m#ALL,franke-m--rashitov-m,ALL,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,rashitov-m,,
franke-m--rashitov-m#ALL,franke-m--rashitov-m,ALL,2,rashitov-m,"Rashitov, Mahmud",0.186052,0.392735,3,franke-m,rashitov-m,,
franke-m--trevisi-l#ALL,franke-m--trevisi-l,ALL,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,trevisi-l,,
franke-m--trevisi-l#ALL,franke-m--trevisi-l,ALL,2,trevisi-l,"Trevisi, Letizia",0.189268,0.392396,3,franke-m,trevisi-l,,
gomezrestrepo-c--hewison-c#ALL,gomezrestrepo-c--hewison-c,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,hewison-c,,
gomezrestrepo-c--hewison-c#ALL,gomezrestrepo-c--hewison-c,ALL,2,hewison-c,"Hewison, Catherine",0.17815,0.401443,3,gomezrestrepo-c,hewison-c,,
gomezrestrepo-c--huerga-h#ALL,gomezrestrepo-c--huerga-h,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,huerga-h,,
gomezrestrepo-c--huerga-h#ALL,gomezrestrepo-c--huerga-h,ALL,2,huerga-h,"Huerga, Helena",0.180495,0.403451,3,gomezrestrepo-c,huerga-h,,
gomezrestrepo-c--khan-p#ALL,gomezrestrepo-c--khan-p,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,khan-p,,
gomezrestrepo-c--khan-p#ALL,gomezrestrepo-c--khan-p,ALL,2,khan-p,"Khan, Palwasha Y",0.182363,0.402472,3,gomezrestrepo-c,khan-p,,
gomezrestrepo-c--kotrikadze-t#ALL,gomezrestrepo-c--kotrikadze-t,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,kotrikadze-t,,
gomezrestrepo-c--kotrikadze-t#ALL,gomezrestrepo-c--kotrikadze-t,ALL,2,kotrikadze-t,"Kotrikadze, Tina",0.188239,0.395452,3,gomezrestrepo-c,kotrikadze-t,,
gomezrestrepo-c--krisnanda-a#ALL,gomezrestrepo-c--krisnanda-a,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,krisnanda-a,,
gomezrestrepo-c--krisnanda-a#ALL,gomezrestrepo-c--krisnanda-a,ALL,2,krisnanda-a,"Krisnanda, Aga",0.188285,0.400378,3,gomezrestrepo-c,krisnanda-a,,
gomezrestrepo-c--lahood-a#ALL,gomezrestrepo-c--lahood-a,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,lahood-a,,
gomezrestrepo-c--lahood-a#ALL,gomezrestrepo-c--lahood-a,ALL,2,lahood-a,"LaHood, Allison",0.181848,0.395116,3,gomezrestrepo-c,lahood-a,,
gomezrestrepo-c--mitnick-c#ALL,gomezrestrepo-c--mitnick-c,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,mitnick-c,,
gomezrestrepo-c--mitnick-c#ALL,gomezrestrepo-c--mitnick-c,ALL,2,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,gomezrestrepo-c,mitnick-c,,
gomezrestrepo-c--oyewusi-l#ALL,gomezrestrepo-c--oyewusi-l,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,oyewusi-l,,
gomezrestrepo-c--oyewusi-l#ALL,gomezrestrepo-c--oyewusi-l,ALL,2,oyewusi-l,"Oyewusi, Lawrence",0.18162,0.39282,3,gomezrestrepo-c,oyewusi-l,,
gomezrestrepo-c--rashitov-m#ALL,gomezrestrepo-c--rashitov-m,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,rashitov-m,,
gomezrestrepo-c--rashitov-m#ALL,gomezrestrepo-c--rashitov-m,ALL,2,rashitov-m,"Rashitov, Mahmud",0.186052,0.392735,3,gomezrestrepo-c,rashitov-m,,
gomezrestrepo-c--rich-m#ALL,gomezrestrepo-c--rich-m,ALL,1,gomezrestrepo-c,"Gómez-Restrepo, Camilo",0.181389,0.389491,3,gomezrestrepo-c,rich-m,,
