uid,country,iso3,region,n_authors_here,year,primary_domain,is_singapore
doi:10.1016/j.lanwpc.2026.101917,Thailand,THA,Southeast Asia,1,2026,amr_hai,0
doi:10.1136/bjo-2026-329771,Singapore,SGP,Southeast Asia,16,2026,amr_hai,1
doi:10.1136/bjo-2026-329771,India,IND,South Asia,2,2026,amr_hai,0
doi:10.21037/jtd-2025-aw-2166,Singapore,SGP,Southeast Asia,6,2026,tb,1
doi:10.1002/cpz1.70454,Singapore,SGP,Southeast Asia,7,2026,amr_hai,1
doi:10.1128/spectrum.03617-25,Australia,AUS,Oceania,15,2026,amr_hai,0
doi:10.1128/spectrum.03617-25,Singapore,SGP,Southeast Asia,2,2026,amr_hai,1
doi:10.1186/s13046-026-03708-4,China,CHN,East Asia,18,2026,tb,0
doi:10.1186/s13046-026-03708-4,Singapore,SGP,Southeast Asia,1,2026,tb,1
doi:10.1371/journal.pgph.0006151,China,CHN,East Asia,6,2026,sti,0
doi:10.1371/journal.pgph.0006151,United States,USA,North America,2,2026,sti,0
doi:10.1371/journal.pgph.0006151,Singapore,SGP,Southeast Asia,1,2026,sti,1
doi:10.1038/s41564-026-02439-8,Australia,AUS,Oceania,30,2026,vector_borne,0
doi:10.1038/s41564-026-02439-8,Singapore,SGP,Southeast Asia,3,2026,vector_borne,1
doi:10.1093/ajrccm/aamag444,Australia,AUS,Oceania,10,2026,tb,0
doi:10.1093/ajrccm/aamag444,Singapore,SGP,Southeast Asia,1,2026,tb,1
doi:10.1093/ajrccm/aamag444,Viet Nam,VNM,Southeast Asia,2,2026,tb,0
doi:10.1136/bmjresp-2026-004413,Japan,JPN,East Asia,3,2026,tb,0
doi:10.1136/bmjresp-2026-004413,Singapore,SGP,Southeast Asia,3,2026,tb,1
doi:10.1136/bmjresp-2026-004413,United Kingdom,GBR,Europe,1,2026,tb,0
doi:10.1136/bmjresp-2026-004413,Australia,AUS,Oceania,1,2026,tb,0
doi:10.1136/bmjresp-2026-004413,Cambodia,KHM,Southeast Asia,4,2026,tb,0
doi:10.1186/s12879-026-14123-7,China,CHN,East Asia,13,2026,other_id,0
doi:10.1186/s12879-026-14123-7,Singapore,SGP,Southeast Asia,1,2026,other_id,1
doi:10.1017/s0950268826101411,Taiwan,TWN,East Asia,7,2026,rti,0
doi:10.1017/s0950268826101411,Singapore,SGP,Southeast Asia,3,2026,rti,1
doi:10.1017/s0950268826101411,United Kingdom,GBR,Europe,1,2026,rti,0
doi:10.1017/s0950268826101411,Thailand,THA,Southeast Asia,1,2026,rti,0
doi:10.2147/opth.s614679,India,IND,South Asia,4,2026,tb,0
doi:10.2147/opth.s614679,Singapore,SGP,Southeast Asia,1,2026,tb,1
doi:10.1038/s41598-026-56516-3,Singapore,SGP,Southeast Asia,2,2026,amr_hai,1
doi:10.1038/s41598-026-56516-3,China,CHN,East Asia,1,2026,amr_hai,0
doi:10.1016/j.actatropica.2026.108314,Malaysia,MYS,Southeast Asia,4,2026,vector_borne,0
doi:10.1016/j.actatropica.2026.108314,Singapore,SGP,Southeast Asia,1,2026,vector_borne,1
doi:10.1111/irv.70269,Singapore,SGP,Southeast Asia,2,2026,rti,1
doi:10.1111/irv.70269,United States,USA,North America,1,2026,rti,0
doi:10.1039/d6nr00924g,Malaysia,MYS,Southeast Asia,4,2026,amr_hai,0
doi:10.1039/d6nr00924g,Singapore,SGP,Southeast Asia,1,2026,amr_hai,1
doi:10.3389/fimmu.2026.1828107,Republic of Korea,KOR,East Asia,15,2026,rti,0
doi:10.3389/fimmu.2026.1828107,Singapore,SGP,Southeast Asia,3,2026,rti,1
doi:10.1038/s41467-026-76186-z,India,IND,South Asia,4,2026,other_id,0
doi:10.1038/s41467-026-76186-z,Singapore,SGP,Southeast Asia,1,2026,other_id,1
doi:10.1016/j.ijid.2026.108860,Singapore,SGP,Southeast Asia,8,2026,tb,1
doi:10.1136/fmch-2026-004076,Singapore,SGP,Southeast Asia,7,2026,rti,1
doi:10.1016/j.ijid.2026.108586,China,CHN,East Asia,5,2026,tb,0
doi:10.1016/j.ijid.2026.108586,Brunei Darussalam,BRN,Southeast Asia,1,2026,tb,0
doi:10.1016/j.ijid.2026.108586,Singapore,SGP,Southeast Asia,1,2026,tb,1
doi:10.1016/j.ijid.2026.108586,Cambodia,KHM,Southeast Asia,1,2026,tb,0
doi:10.1016/j.ijid.2026.108586,United States,USA,North America,1,2026,tb,0
doi:10.1371/journal.ppat.1014190,Belgium,BEL,Europe,16,2026,vector_borne,0
doi:10.1371/journal.ppat.1014190,Singapore,SGP,Southeast Asia,4,2026,vector_borne,1
doi:10.1371/journal.ppat.1014190,Australia,AUS,Oceania,1,2026,vector_borne,0
doi:10.1016/j.jsb.2026.108314,Singapore,SGP,Southeast Asia,7,2026,vector_borne,1
doi:10.1016/j.jsb.2026.108314,United States,USA,North America,2,2026,vector_borne,0
doi:10.1007/978-1-0716-5328-9_7,Singapore,SGP,Southeast Asia,3,2026,amr_hai,1
doi:10.1038/s43856-026-01678-4,Singapore,SGP,Southeast Asia,19,2026,other_id,1
doi:10.1093/oxfimm/iqag010,United States,USA,North America,12,2026,rti,0
doi:10.1093/oxfimm/iqag010,United Kingdom,GBR,Europe,1,2026,rti,0
doi:10.1093/oxfimm/iqag010,Singapore,SGP,Southeast Asia,1,2026,rti,1
doi:10.7189/jogh.16.04100,United States,USA,North America,4,2026,tb,0
doi:10.7189/jogh.16.04100,Singapore,SGP,Southeast Asia,3,2026,tb,1
doi:10.1155/carm/1612186,Singapore,SGP,Southeast Asia,10,2026,rti,1
doi:10.1016/j.ijid.2026.108932,Singapore,SGP,Southeast Asia,18,2026,rti,1
doi:10.1371/journal.pmed.1005205,Lao PDR,LAO,Southeast Asia,20,2026,amr_hai,0
doi:10.1371/journal.pmed.1005205,United Kingdom,GBR,Europe,10,2026,amr_hai,0
doi:10.1371/journal.pmed.1005205,Thailand,THA,Southeast Asia,4,2026,amr_hai,0
doi:10.1371/journal.pmed.1005205,Australia,AUS,Oceania,1,2026,amr_hai,0
doi:10.1371/journal.pmed.1005205,Viet Nam,VNM,Southeast Asia,1,2026,amr_hai,0
doi:10.1371/journal.pmed.1005205,Cambodia,KHM,Southeast Asia,1,2026,amr_hai,0
doi:10.1371/journal.pmed.1005205,Singapore,SGP,Southeast Asia,1,2026,amr_hai,1
doi:10.1093/pnasnexus/pgag273,Singapore,SGP,Southeast Asia,34,2026,amr_hai,1
doi:10.1093/ofid/ofag422,United Kingdom,GBR,Europe,7,2026,vector_borne,0
doi:10.1093/ofid/ofag422,Singapore,SGP,Southeast Asia,1,2026,vector_borne,1
doi:10.1093/ofid/ofag422,Thailand,THA,Southeast Asia,2,2026,vector_borne,0
doi:10.1093/ofid/ofag422,France,FRA,Europe,1,2026,vector_borne,0
doi:10.3390/pathogens15050511,Singapore,SGP,Southeast Asia,2,2026,vector_borne,1
doi:10.3390/pathogens15050511,Japan,JPN,East Asia,1,2026,vector_borne,0
doi:10.1017/ash.2026.10298,Singapore,SGP,Southeast Asia,1,2026,amr_hai,1
doi:10.1017/ash.2026.10298,Thailand,THA,Southeast Asia,2,2026,amr_hai,0
doi:10.1017/ash.2026.10298,Hong Kong SAR,HKG,East Asia,1,2026,amr_hai,0
doi:10.1017/ash.2026.10298,Taiwan,TWN,East Asia,1,2026,amr_hai,0
doi:10.1017/ash.2026.10298,Australia,AUS,Oceania,1,2026,amr_hai,0
doi:10.1017/ash.2026.10298,Republic of Korea,KOR,East Asia,1,2026,amr_hai,0
doi:10.1017/ash.2026.10298,India,IND,South Asia,1,2026,amr_hai,0
doi:10.1017/ash.2026.10298,Japan,JPN,East Asia,1,2026,amr_hai,0
doi:10.1371/journal.pntd.0014382,Viet Nam,VNM,Southeast Asia,8,2026,vector_borne,0
doi:10.1371/journal.pntd.0014382,United Kingdom,GBR,Europe,13,2026,vector_borne,0
doi:10.1371/journal.pntd.0014382,Singapore,SGP,Southeast Asia,4,2026,vector_borne,1
doi:10.1371/journal.pntd.0014382,Russian Federation,RUS,Europe,1,2026,vector_borne,0
doi:10.1038/s41598-026-57407-3,China,CHN,East Asia,11,2026,tb,0
doi:10.1038/s41598-026-57407-3,Taiwan,TWN,East Asia,2,2026,tb,0
doi:10.1038/s41598-026-57407-3,Malaysia,MYS,Southeast Asia,2,2026,tb,0
doi:10.1038/s41598-026-57407-3,Philippines,PHL,Southeast Asia,1,2026,tb,0
doi:10.1038/s41598-026-57407-3,India,IND,South Asia,2,2026,tb,0
doi:10.1038/s41598-026-57407-3,Singapore,SGP,Southeast Asia,1,2026,tb,1
doi:10.1016/j.actatropica.2026.108305,Japan,JPN,East Asia,9,2026,vector_borne,0
doi:10.1016/j.actatropica.2026.108305,Singapore,SGP,Southeast Asia,4,2026,vector_borne,1
doi:10.1016/j.actatropica.2026.108305,United States,USA,North America,3,2026,vector_borne,0
doi:10.1016/j.actatropica.2026.108305,Malaysia,MYS,Southeast Asia,2,2026,vector_borne,0
doi:10.1016/j.actatropica.2026.108305,Myanmar,MMR,Southeast Asia,1,2026,vector_borne,0
doi:10.1093/jac/dkag215,United Kingdom,GBR,Europe,9,2026,amr_hai,0
doi:10.1093/jac/dkag215,Netherlands,NLD,Europe,3,2026,amr_hai,0
doi:10.1093/jac/dkag215,New Zealand,NZL,Oceania,1,2026,amr_hai,0
doi:10.1093/jac/dkag215,Singapore,SGP,Southeast Asia,4,2026,amr_hai,1
doi:10.1093/jac/dkag215,South Africa,ZAF,Africa,1,2026,amr_hai,0
doi:10.1093/jac/dkag215,Israel,ISR,Middle East,3,2026,amr_hai,0
doi:10.1093/jac/dkag215,Canada,CAN,North America,2,2026,amr_hai,0
doi:10.1093/jac/dkag215,Australia,AUS,Oceania,7,2026,amr_hai,0
doi:10.1093/jac/dkag215,France,FRA,Europe,1,2026,amr_hai,0
doi:10.1093/cid/ciag538,Australia,AUS,Oceania,10,2026,other_id,0
doi:10.1093/cid/ciag538,Singapore,SGP,Southeast Asia,17,2026,other_id,1
doi:10.1093/cid/ciag538,United Kingdom,GBR,Europe,1,2026,other_id,0
doi:10.1093/cid/ciag538,Thailand,THA,Southeast Asia,6,2026,other_id,0
doi:10.1093/cid/ciag538,Malaysia,MYS,Southeast Asia,4,2026,other_id,0
doi:10.1093/cid/ciag538,Taiwan,TWN,East Asia,8,2026,other_id,0
doi:10.1093/cid/ciag538,Türkiye,TUR,Europe,2,2026,other_id,0
doi:10.1080/22221751.2026.2665001,China,CHN,East Asia,13,2026,other_id,0
doi:10.1080/22221751.2026.2665001,Singapore,SGP,Southeast Asia,6,2026,other_id,1
doi:10.1136/bmjgh-2025-019100,Singapore,SGP,Southeast Asia,1,2026,sti,1
doi:10.1136/bmjgh-2025-019100,Cambodia,KHM,Southeast Asia,4,2026,sti,0
doi:10.1136/bmjgh-2025-019100,United States,USA,North America,17,2026,sti,0
doi:10.1136/bmjgh-2025-019100,Costa Rica,CRI,Latin America,1,2026,sti,0
doi:10.47102/annals-acadmedsg.2026237,Singapore,SGP,Southeast Asia,10,2026,amr_hai,1
doi:10.4103/tp.tp_51_25,Iraq,IRQ,Middle East,2,2026,vector_borne,0
doi:10.4103/tp.tp_51_25,Singapore,SGP,Southeast Asia,1,2026,vector_borne,1
doi:10.4103/tp.tp_51_25,Malaysia,MYS,Southeast Asia,1,2026,vector_borne,0
doi:10.1038/s41598-026-55917-8,Denmark,DNK,Europe,3,2026,tb,0
doi:10.1038/s41598-026-55917-8,Japan,JPN,East Asia,4,2026,tb,0
doi:10.1038/s41598-026-55917-8,Singapore,SGP,Southeast Asia,1,2026,tb,1
doi:10.1016/j.celrep.2026.117311,Singapore,SGP,Southeast Asia,14,2026,tb,1
doi:10.1016/j.celrep.2026.117311,United States,USA,North America,3,2026,tb,0
doi:10.1016/j.celrep.2026.117311,France,FRA,Europe,5,2026,tb,0
doi:10.1016/j.celrep.2026.117311,Switzerland,CHE,Europe,2,2026,tb,0
doi:10.1016/j.celrep.2026.117311,United Kingdom,GBR,Europe,1,2026,tb,0
doi:10.1038/s44321-026-00378-9,Singapore,SGP,Southeast Asia,7,2026,tb,1
doi:10.1038/s44321-026-00378-9,United States,USA,North America,4,2026,tb,0
doi:10.1038/s44321-026-00378-9,Switzerland,CHE,Europe,1,2026,tb,0
doi:10.1038/s44321-026-00378-9,United Kingdom,GBR,Europe,1,2026,tb,0
doi:10.1128/mbio.03518-25,Japan,JPN,East Asia,3,2026,amr_hai,0
doi:10.1128/mbio.03518-25,United States,USA,North America,11,2026,amr_hai,0
doi:10.1128/mbio.03518-25,Singapore,SGP,Southeast Asia,2,2026,amr_hai,1
doi:10.3390/insects17070716,Singapore,SGP,Southeast Asia,8,2026,vector_borne,1
doi:10.1021/acs.jmedchem.5c01616,Singapore,SGP,Southeast Asia,14,2026,tb,1
doi:10.1021/acs.jmedchem.5c01616,United States,USA,North America,5,2026,tb,0
doi:10.1021/acs.jmedchem.5c01616,Switzerland,CHE,Europe,1,2026,tb,0
pmid:42525700,Thailand,THA,Southeast Asia,2,2026,vector_borne,0
pmid:42525700,Singapore,SGP,Southeast Asia,1,2026,vector_borne,1
pmid:42525700,New Zealand,NZL,Oceania,3,2026,vector_borne,0
doi:10.1021/acssensors.6c00688,United States,USA,North America,9,2026,rti,0
doi:10.1021/acssensors.6c00688,Singapore,SGP,Southeast Asia,3,2026,rti,1
doi:10.7759/cureus.101901,Singapore,SGP,Southeast Asia,2,2026,sti,1
doi:10.1021/acs.est.6c03391,France,FRA,Europe,16,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Japan,JPN,East Asia,2,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Germany,DEU,Europe,1,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Canada,CAN,North America,3,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Israel,ISR,Middle East,2,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Italy,ITA,Europe,5,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Australia,AUS,Oceania,6,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Spain,ESP,Europe,1,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,United Kingdom,GBR,Europe,2,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Singapore,SGP,Southeast Asia,1,2026,amr_hai,1
doi:10.1021/acs.est.6c03391,Portugal,PRT,Europe,1,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,United States,USA,North America,1,2026,amr_hai,0
doi:10.1021/acs.est.6c03391,Greece,GRC,Europe,1,2026,amr_hai,0
doi:10.1021/acssensors.5c04309,Chile,CHL,Latin America,8,2026,amr_hai,0
doi:10.1021/acssensors.5c04309,Singapore,SGP,Southeast Asia,2,2026,amr_hai,1
doi:10.1016/j.mtbio.2026.103530,China,CHN,East Asia,10,2026,other_id,0
doi:10.1016/j.mtbio.2026.103530,Singapore,SGP,Southeast Asia,7,2026,other_id,1
doi:10.1016/j.socscimed.2026.119146,Singapore,SGP,Southeast Asia,10,2026,sti,1
doi:10.1016/j.socscimed.2026.119146,United States,USA,North America,1,2026,sti,0
doi:10.1016/j.socscimed.2026.119146,United Kingdom,GBR,Europe,1,2026,sti,0
doi:10.3390/insects17080770,Singapore,SGP,Southeast Asia,5,2026,vector_borne,1
doi:10.1080/21505594.2025.2580163,Singapore,SGP,Southeast Asia,10,2025,vector_borne,1
doi:10.1016/s1473-3099(24)00794-1,United States,USA,North America,20,2025,vector_borne,0
doi:10.1016/s1473-3099(24)00794-1,Singapore,SGP,Southeast Asia,1,2025,vector_borne,1
doi:10.1016/s1473-3099(24)00794-1,Brazil,BRA,Latin America,3,2025,vector_borne,0
doi:10.1016/s1473-3099(24)00794-1,Switzerland,CHE,Europe,3,2025,vector_borne,0
doi:10.1016/s1473-3099(24)00794-1,United Kingdom,GBR,Europe,3,2025,vector_borne,0
doi:10.1016/j.survophthal.2025.09.011,Singapore,SGP,Southeast Asia,13,2025,tb,1
doi:10.1016/j.survophthal.2025.09.011,Colombia,COL,Latin America,3,2025,tb,0
doi:10.1016/j.survophthal.2025.09.011,Netherlands,NLD,Europe,2,2025,tb,0
doi:10.1016/j.survophthal.2025.09.011,Indonesia,IDN,Southeast Asia,2,2025,tb,0
doi:10.1016/j.survophthal.2025.09.011,United States,USA,North America,8,2025,tb,0
doi:10.1016/j.survophthal.2025.09.011,India,IND,South Asia,2,2025,tb,0
doi:10.1016/j.survophthal.2025.09.011,Ethiopia,ETH,Africa,2,2025,tb,0
doi:10.1016/j.ajic.2025.11.002,Singapore,SGP,Southeast Asia,2,2025,rti,1
doi:10.1186/s13063-025-08887-7,Mongolia,MNG,East Asia,8,2025,tb,0
doi:10.1186/s13063-025-08887-7,Singapore,SGP,Southeast Asia,1,2025,tb,1
doi:10.1186/s13063-025-08887-7,United Kingdom,GBR,Europe,2,2025,tb,0
doi:10.1186/s13063-025-08887-7,United States,USA,North America,1,2025,tb,0
doi:10.1007/s10461-025-04964-9,Singapore,SGP,Southeast Asia,10,2025,sti,1
doi:10.1093/cid/ciae601,Singapore,SGP,Southeast Asia,2,2025,tb,1
doi:10.1093/cid/ciae601,Canada,CAN,North America,1,2025,tb,0
doi:10.1093/cid/ciae601,United States,USA,North America,8,2025,tb,0
doi:10.1093/cid/ciae601,Switzerland,CHE,Europe,1,2025,tb,0
doi:10.1093/cid/ciae601,Pakistan,PAK,South Asia,5,2025,tb,0
doi:10.1093/cid/ciae601,Ethiopia,ETH,Africa,1,2025,tb,0
doi:10.1093/cid/ciae601,France,FRA,Europe,5,2025,tb,0
doi:10.1093/cid/ciae601,Indonesia,IDN,Southeast Asia,2,2025,tb,0
doi:10.1093/cid/ciae601,Peru,PER,Latin America,1,2025,tb,0
doi:10.1093/cid/ciae601,Haiti,HTI,Latin America,2,2025,tb,0
doi:10.1093/cid/ciae601,Viet Nam,VNM,Southeast Asia,1,2025,tb,0
doi:10.1093/cid/ciae601,Sweden,SWE,Europe,1,2025,tb,0
doi:10.1093/cid/ciae601,South Africa,ZAF,Africa,1,2025,tb,0
doi:10.1093/cid/ciae601,Bangladesh,BGD,South Asia,2,2025,tb,0
doi:10.1093/cid/ciae601,Myanmar,MMR,Southeast Asia,1,2025,tb,0
doi:10.1093/cid/ciae601,United Kingdom,GBR,Europe,1,2025,tb,0
doi:10.1186/s13756-025-01656-w,Singapore,SGP,Southeast Asia,5,2025,amr_hai,1
doi:10.1038/s41598-025-86139-z,Singapore,SGP,Southeast Asia,7,2025,vector_borne,1
doi:10.1038/s41598-025-86139-z,Australia,AUS,Oceania,1,2025,vector_borne,0
doi:10.1093/ofid/ofaf610,Australia,AUS,Oceania,16,2025,amr_hai,0
doi:10.1093/ofid/ofaf610,Singapore,SGP,Southeast Asia,2,2025,amr_hai,1
doi:10.1128/jvi.01597-25,China,CHN,East Asia,21,2025,sti,0
doi:10.1128/jvi.01597-25,Singapore,SGP,Southeast Asia,1,2025,sti,1
doi:10.1016/j.infpip.2025.100492,United Kingdom,GBR,Europe,6,2025,rti,0
doi:10.1016/j.infpip.2025.100492,Singapore,SGP,Southeast Asia,1,2025,rti,1
doi:10.47102/annals-acadmedsg.2025246,Singapore,SGP,Southeast Asia,22,2025,tb,1
doi:10.1128/spectrum.01353-25,Singapore,SGP,Southeast Asia,4,2025,tb,1
doi:10.1186/s41182-025-00846-x,Australia,AUS,Oceania,2,2025,tb,0
doi:10.1186/s41182-025-00846-x,Singapore,SGP,Southeast Asia,1,2025,tb,1
doi:10.1186/s41182-025-00846-x,Philippines,PHL,Southeast Asia,6,2025,tb,0
doi:10.1186/s41182-025-00846-x,Switzerland,CHE,Europe,3,2025,tb,0
doi:10.1186/s41182-025-00846-x,Republic of Korea,KOR,East Asia,2,2025,tb,0
doi:10.1016/s2214-109x(25)00105-6,United Kingdom,GBR,Europe,11,2025,tb,0
doi:10.1016/s2214-109x(25)00105-6,United States,USA,North America,2,2025,tb,0
doi:10.1016/s2214-109x(25)00105-6,Italy,ITA,Europe,1,2025,tb,0
doi:10.1016/s2214-109x(25)00105-6,Singapore,SGP,Southeast Asia,3,2025,tb,1
doi:10.1016/s2214-109x(25)00105-6,Poland,POL,Europe,1,2025,tb,0
doi:10.1038/s41467-025-65976-6,China,CHN,East Asia,9,2025,amr_hai,0
doi:10.1038/s41467-025-65976-6,Switzerland,CHE,Europe,9,2025,amr_hai,0
doi:10.1038/s41467-025-65976-6,United States,USA,North America,1,2025,amr_hai,0
doi:10.1038/s41467-025-65976-6,Singapore,SGP,Southeast Asia,2,2025,amr_hai,1
doi:10.47102/annals-acadmedsg.2025240,Singapore,SGP,Southeast Asia,3,2025,sti,1
doi:10.1016/j.vaccine.2025.126728,Singapore,SGP,Southeast Asia,6,2025,vector_borne,1
doi:10.1016/s1473-3099(25)00157-4,United Kingdom,GBR,Europe,6,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,South Africa,ZAF,Africa,9,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Sweden,SWE,Europe,1,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,United States,USA,North America,7,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,China,CHN,East Asia,2,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Australia,AUS,Oceania,3,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Ukraine,UKR,Europe,2,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,France,FRA,Europe,6,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Viet Nam,VNM,Southeast Asia,2,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Zimbabwe,ZWE,Africa,1,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Singapore,SGP,Southeast Asia,1,2025,tb,1
doi:10.1016/s1473-3099(25)00157-4,Canada,CAN,North America,1,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Netherlands,NLD,Europe,1,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Belgium,BEL,Europe,2,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Zambia,ZMB,Africa,1,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,India,IND,South Asia,2,2025,tb,0
doi:10.1016/s1473-3099(25)00157-4,Denmark,DNK,Europe,1,2025,tb,0
doi:10.1016/j.ijid.2025.108054,Singapore,SGP,Southeast Asia,7,2025,tb,1
doi:10.1016/j.intf.2025.100335,Singapore,SGP,Southeast Asia,8,2025,other_id,1
doi:10.1016/j.infpip.2025.100495,Singapore,SGP,Southeast Asia,13,2025,amr_hai,1
doi:10.1038/s41467-025-66606-x,Singapore,SGP,Southeast Asia,7,2025,sti,1
doi:10.1038/s41467-025-66606-x,Cambodia,KHM,Southeast Asia,8,2025,sti,0
doi:10.1038/s41467-025-66606-x,Japan,JPN,East Asia,1,2025,sti,0
doi:10.1038/s41467-025-66606-x,Australia,AUS,Oceania,1,2025,sti,0
doi:10.1038/s41467-025-66606-x,United Kingdom,GBR,Europe,1,2025,sti,0
doi:10.1038/s41467-025-66606-x,United States,USA,North America,1,2025,sti,0
doi:10.1016/j.celrep.2025.116098,United States,USA,North America,16,2025,vector_borne,0
doi:10.1016/j.celrep.2025.116098,Singapore,SGP,Southeast Asia,1,2025,vector_borne,1
doi:10.47102/annals-acadmedsg.2025336,Singapore,SGP,Southeast Asia,5,2025,sti,1
doi:10.3390/ijms262411784,Thailand,THA,Southeast Asia,13,2025,sti,0
doi:10.3390/ijms262411784,Singapore,SGP,Southeast Asia,1,2025,sti,1
doi:10.1186/s12889-025-25357-6,Thailand,THA,Southeast Asia,2,2025,sti,0
doi:10.1186/s12889-025-25357-6,Singapore,SGP,Southeast Asia,1,2025,sti,1
doi:10.3390/pathogens14030285,Italy,ITA,Europe,3,2025,vector_borne,0
doi:10.3390/pathogens14030285,Singapore,SGP,Southeast Asia,3,2025,vector_borne,1
doi:10.3390/pathogens14030285,Brazil,BRA,Latin America,2,2025,vector_borne,0
doi:10.3390/pathogens14030285,United States,USA,North America,6,2025,vector_borne,0
doi:10.3390/pathogens14030285,Spain,ESP,Europe,1,2025,vector_borne,0
doi:10.3390/pathogens14030285,Australia,AUS,Oceania,1,2025,vector_borne,0
doi:10.1186/s12889-025-24934-z,Singapore,SGP,Southeast Asia,2,2025,tb,1
doi:10.1186/s12889-025-24934-z,United States,USA,North America,2,2025,tb,0
doi:10.1186/s12889-025-24934-z,Philippines,PHL,Southeast Asia,4,2025,tb,0
doi:10.1128/spectrum.02725-25,Singapore,SGP,Southeast Asia,22,2025,other_id,1
doi:10.1016/j.jhin.2025.11.043,Singapore,SGP,Southeast Asia,16,2025,amr_hai,1
doi:10.1016/s1473-3099(25)00151-3,Singapore,SGP,Southeast Asia,9,2025,tb,1
doi:10.1016/s1473-3099(25)00151-3,United Kingdom,GBR,Europe,3,2025,tb,0
doi:10.1016/s1473-3099(25)00151-3,Indonesia,IDN,Southeast Asia,5,2025,tb,0
doi:10.1016/s1473-3099(25)00151-3,Philippines,PHL,Southeast Asia,3,2025,tb,0
doi:10.1016/s1473-3099(25)00151-3,Uganda,UGA,Africa,1,2025,tb,0
doi:10.1016/s1473-3099(25)00151-3,Thailand,THA,Southeast Asia,1,2025,tb,0
doi:10.1016/s1473-3099(25)00151-3,India,IND,South Asia,1,2025,tb,0
doi:10.1136/bmjresp-2025-003777,United States,USA,North America,9,2025,tb,0
doi:10.1136/bmjresp-2025-003777,United Kingdom,GBR,Europe,2,2025,tb,0
doi:10.1136/bmjresp-2025-003777,France,FRA,Europe,3,2025,tb,0
doi:10.1136/bmjresp-2025-003777,South Africa,ZAF,Africa,1,2025,tb,0
doi:10.1136/bmjresp-2025-003777,Peru,PER,Latin America,1,2025,tb,0
doi:10.1136/bmjresp-2025-003777,Singapore,SGP,Southeast Asia,1,2025,tb,1
doi:10.1136/bmjresp-2025-003777,Ethiopia,ETH,Africa,1,2025,tb,0
doi:10.1136/bmjresp-2025-003777,Indonesia,IDN,Southeast Asia,1,2025,tb,0
doi:10.1136/bmjresp-2025-003777,Pakistan,PAK,South Asia,1,2025,tb,0
doi:10.1136/bmjresp-2025-003777,Myanmar,MMR,Southeast Asia,1,2025,tb,0
doi:10.1101/2025.08.20.25334077,United States,USA,North America,10,2025,tb,0
doi:10.1101/2025.08.20.25334077,United Kingdom,GBR,Europe,3,2025,tb,0
doi:10.1101/2025.08.20.25334077,France,FRA,Europe,3,2025,tb,0
doi:10.1101/2025.08.20.25334077,South Africa,ZAF,Africa,1,2025,tb,0
doi:10.1101/2025.08.20.25334077,Peru,PER,Latin America,1,2025,tb,0
doi:10.1101/2025.08.20.25334077,Singapore,SGP,Southeast Asia,1,2025,tb,1
doi:10.1101/2025.08.20.25334077,Ethiopia,ETH,Africa,1,2025,tb,0
doi:10.1101/2025.08.20.25334077,Indonesia,IDN,Southeast Asia,1,2025,tb,0
doi:10.1101/2025.08.20.25334077,Pakistan,PAK,South Asia,1,2025,tb,0
doi:10.1101/2025.08.20.25334077,Myanmar,MMR,Southeast Asia,1,2025,tb,0
doi:10.1073/pnas.2421573122,Singapore,SGP,Southeast Asia,2,2025,vector_borne,1
doi:10.1038/s41467-025-66413-4,Singapore,SGP,Southeast Asia,10,2025,amr_hai,1
doi:10.1038/s41467-025-66413-4,Australia,AUS,Oceania,3,2025,amr_hai,0
doi:10.1038/s41467-025-66413-4,Viet Nam,VNM,Southeast Asia,2,2025,amr_hai,0
doi:10.1007/s00408-024-00779-y,Singapore,SGP,Southeast Asia,5,2025,tb,1
doi:10.1016/j.idc.2025.11.009,Singapore,SGP,Southeast Asia,6,2025,amr_hai,1
doi:10.1016/j.idc.2025.11.009,Thailand,THA,Southeast Asia,1,2025,amr_hai,0
