uid,author_key,author_name,position,is_first,is_last,institution,country,sector,n_affiliations,year,primary_domain
doi:10.1371/journal.pcbi.1014313,spencer-s,"Spencer, Simon E F",7,0,1,,United Kingdom,,1,2026,sti
doi:10.1038/s41467-026-71566-x,silcocks-m,"Silcocks, Matthew",1,1,0,University of Melbourne,Australia,university,1,2026,tb
doi:10.1038/s41467-026-71566-x,lingford-j,"Lingford, James P",2,0,0,,Australia,,1,2026,tb
doi:10.1038/s41467-026-71566-x,cheung-c,"Cheung, Chen-Yi",3,0,0,,New Zealand,,1,2026,tb
doi:10.1038/s41467-026-71566-x,jowsey-w,"Jowsey, William J",4,0,0,,New Zealand,,1,2026,tb
doi:10.1038/s41467-026-71566-x,mccall-r,"McCall, Rita M",5,0,0,,United States,,1,2026,tb
doi:10.1038/s41467-026-71566-x,rae-c,"Rae, Christopher D",6,0,0,,United States,,1,2026,tb
doi:10.1038/s41467-026-71566-x,harold-l,"Harold, Liam K",7,0,0,,New Zealand,,1,2026,tb
doi:10.1038/s41467-026-71566-x,edwards-d,"Edwards, David",8,0,0,,Australia,,1,2026,tb
doi:10.1038/s41467-026-71566-x,peppertunick-e,"Pepper-Tunick, Evan",9,0,0,,United States,,1,2026,tb
doi:10.1038/s41467-026-71566-x,neville-s,"Neville, Stephanie L",10,0,0,University of Melbourne,Australia,university,1,2026,tb
doi:10.1038/s41467-026-71566-x,maher-m,"Maher, Megan J",11,0,0,University of Melbourne,Australia,university,1,2026,tb
doi:10.1038/s41467-026-71566-x,canaldabaltrons-a,"Canalda-Baltrons, Aleix",12,0,0,University of Melbourne,Australia,university,1,2026,tb
doi:10.1038/s41467-026-71566-x,chang-x,"Chang, Xuling",13,0,0,National University Health System,Australia,hospital,3,2026,tb
doi:10.1038/s41467-026-71566-x,thai-p,"Thai, Phan Vuong Khac",14,0,0,,Viet Nam,,1,2026,tb
doi:10.1038/s41467-026-71566-x,holt-k,"Holt, Kathryn E",15,0,0,London School of Hygiene & Tropical Medicine,Australia,university,2,2026,tb
doi:10.1038/s41467-026-71566-x,baliga-n,"Baliga, Nitin S",16,0,0,,United States,,1,2026,tb
doi:10.1038/s41467-026-71566-x,cook-g,"Cook, Gregory M",17,0,0,,Australia,,2,2026,tb
doi:10.1038/s41467-026-71566-x,hawn-t,"Hawn, Thomas R",18,0,0,,United States,,1,2026,tb
doi:10.1038/s41467-026-71566-x,thuong-n,"Thuong, Nguyen Thuy Thuong",19,0,0,Oxford University Clinical Research Unit,United Kingdom,research_institute,2,2026,tb
doi:10.1038/s41467-026-71566-x,caws-m,"Caws, Maxine",20,0,0,,Nepal,,2,2026,tb
doi:10.1038/s41467-026-71566-x,greening-c,"Greening, Chris",21,0,0,,Australia,,1,2026,tb
doi:10.1038/s41467-026-71566-x,mcdevitt-c,"McDevitt, Christopher A",22,0,0,University of Melbourne,Australia,university,1,2026,tb
doi:10.1038/s41467-026-71566-x,cox-j,"Cox, Jeffery S",23,0,0,,United States,,1,2026,tb
doi:10.1038/s41467-026-71566-x,mcneil-m,"McNeil, Matthew B",24,0,0,,New Zealand,,2,2026,tb
doi:10.1038/s41467-026-71566-x,dunstan-s,"Dunstan, Sarah J",25,0,1,University of Melbourne,Australia,university,1,2026,tb
doi:10.1186/s12879-026-13946-8,jabbour-j,"Jabbour, Jean-Francois",1,1,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,kadri-h,"Kadri, Hind",2,0,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,jabra-e,"Jabra, Elio",3,0,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,hindy-j,"Hindy, Joya-Rita",4,0,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,haddad-s,"Haddad, Sara F",5,0,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,kanafani-z,"Kanafani, Zeina A",6,0,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,zahreddine-n,"Zahreddine, Nada K",7,0,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,aboufayad-a,"Abou Fayad, Antoine G",8,0,0,World Health Organization,Lebanon,government,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,komarow-l,"Komarow, Lauren",9,0,0,,United States,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,li-y,"Li, Yixuan",10,0,0,,United States,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,jiang-j,"Jiang, Jianping",11,0,0,,United States,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,araj-g,"Araj, George F",12,0,0,,Lebanon,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,matar-g,"Matar, Ghassan M",13,0,0,World Health Organization,Lebanon,government,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,doi-y,"Doi, Yohei",14,0,0,,United States,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,fowler-v,"Fowler, Vance G",15,0,0,,United States,,2,2026,amr_hai
doi:10.1186/s12879-026-13946-8,paterson-d,"Paterson, David L",16,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,satlin-m,"Satlin, Michael J",17,0,0,,United States,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,vanduin-d,"van Duin, David",18,0,0,,United States,,1,2026,amr_hai
doi:10.1186/s12879-026-13946-8,kanj-s,"Kanj, Souha S",19,0,1,,Lebanon,,1,2026,amr_hai
doi:10.64898/2026.07.03.736289,tan-y,"Tan, Yaw Bia",1,1,0,Nanyang Technological University,Singapore,university,2,2026,vector_borne
doi:10.64898/2026.07.03.736289,luo-y,"Luo, Yongbo",2,0,0,Nanyang Technological University,Singapore,university,2,2026,vector_borne
doi:10.64898/2026.07.03.736289,liu-p,"Liu, Ping",3,0,0,Nanyang Technological University,Singapore,university,2,2026,vector_borne
doi:10.64898/2026.07.03.736289,mertis-a,"Mertis, Andres",4,0,0,,Estonia,,1,2026,vector_borne
doi:10.64898/2026.07.03.736289,luo-d,"Luo, Dahai",5,0,1,Nanyang Technological University,Singapore,hospital,3,2026,vector_borne
doi:10.1016/j.pt.2026.06.011,vythilingam-i,"Vythilingam, Indra",1,1,0,University of Malaya,Malaysia,university,1,2026,vector_borne
doi:10.1016/j.pt.2026.06.011,jeyaprakasam-n,"Jeyaprakasam, Nantha K",2,0,0,,Malaysia,,1,2026,vector_borne
doi:10.1016/j.pt.2026.06.011,irish-s,"Irish, Seth R",3,0,0,World Health Organization,Switzerland,government,1,2026,vector_borne
doi:10.1016/j.pt.2026.06.011,fornace-k,"Fornace, Kimberly",4,0,1,National University of Singapore,Singapore,university,2,2026,vector_borne
doi:10.1371/journal.ppat.1013609,chung-d,"Chung, Donghoon",1,1,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,otsuka-y,"Otsuka, Yuka",2,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,kim-e,"Kim, Eunjung",3,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,ullah-s,"Ullah, Sultan",4,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,kennedy-n,"Kennedy, Nicole M",5,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,ngo-k,"Ngo, Khac Huy",6,0,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,kang-j,"Kang, Jinjoo",7,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,tomlinson-r,"Tomlinson, Reece",8,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,alejandro-b,"Alejandro, Brian",9,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,barnaby-k,"Barnaby, Koji",10,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,miller-j,"Miller, Jeffrey",11,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,shumate-j,"Shumate, Justin",12,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,teo-c,"Teo, Chwee Fang",13,0,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,tan-y,"Tan, Yaw Bia",14,0,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,chew-c,"Chew, Che Shin",15,0,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,kang-c,"Kang, CongBao",16,0,0,Experimental Drug Development Centre,Singapore,research_institute,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,luo-d,"Luo, Dahai",17,0,0,Nanyang Technological University,Singapore,hospital,3,2026,vector_borne
doi:10.1371/journal.ppat.1013609,scampavia-l,"Scampavia, Louis",18,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,spicer-t,"Spicer, Timothy P",19,0,0,,United States,,1,2026,vector_borne
doi:10.1371/journal.ppat.1013609,bannister-t,"Bannister, Thomas D",20,0,1,,United States,,1,2026,vector_borne
doi:10.3389/fimmu.2026.1921846,chekamaruddin-n,"Che-Kamaruddin, Naim",1,1,0,University of Malaya,Malaysia,university,2,2026,rti
doi:10.3389/fimmu.2026.1921846,johari-j,"Johari, Jefree",2,0,0,University of Malaya,Malaysia,university,1,2026,rti
doi:10.3389/fimmu.2026.1921846,yahaya-h,"Yahaya, Hasmawati",3,0,0,University of Malaya,Malaysia,university,1,2026,rti
doi:10.3389/fimmu.2026.1921846,zainal-n,"Zainal, Nurhafiza",4,0,0,University of Malaya,Malaysia,university,1,2026,rti
doi:10.3389/fimmu.2026.1921846,nguyen-h,"Nguyen, Huy C",5,0,0,,Singapore,,1,2026,rti
doi:10.3389/fimmu.2026.1921846,hontz-r,"Hontz, Robert D",6,0,0,,Singapore,,1,2026,rti
doi:10.3389/fimmu.2026.1921846,letizia-a,"Letizia, Andrew G",7,0,0,,Singapore,,1,2026,rti
doi:10.3389/fimmu.2026.1921846,abubakar-s,"AbuBakar, Sazaly",8,0,1,University of Malaya,Malaysia,university,1,2026,rti
doi:10.2196/87328,sun-y,"Sun, Yan",1,1,0,University of Hong Kong,Hong Kong SAR,university,2,2026,rti
doi:10.2196/87328,ou-a,"Ou, Alison Yt",2,0,0,,Hong Kong SAR,,1,2026,rti
doi:10.2196/87328,shi-t,"Shi, Tony Lei",3,0,0,,China,,1,2026,rti
doi:10.2196/87328,gao-y,"Gao, Yang",4,0,0,,Hong Kong SAR,,1,2026,rti
doi:10.2196/87328,hagger-m,"Hagger, Martin S",5,0,0,,Australia,,4,2026,rti
doi:10.2196/87328,xiong-z,"Xiong, Zhennan",6,0,0,,Hong Kong SAR,,1,2026,rti
doi:10.2196/87328,chen-x,"Chen, Xiang-Yan",7,0,0,,Hong Kong SAR,,1,2026,rti
doi:10.2196/87328,fong-s,"Fong, Shirley Sm",8,0,0,University of Hong Kong,Hong Kong SAR,university,1,2026,rti
doi:10.2196/87328,zhong-l,"Zhong, Linda L D",9,0,0,Nanyang Technological University,Singapore,university,1,2026,rti
doi:10.2196/87328,xie-y,"Xie, Yao Jie",10,0,0,,Hong Kong SAR,,1,2026,rti
doi:10.2196/87328,baker-j,"Baker, Julien S",11,0,1,,China,,1,2026,rti
doi:10.1016/j.ebiom.2026.106447,thuy-n,"Thuy, Ngo Ngoc Phuong",1,1,0,Oxford University Clinical Research Unit,Viet Nam,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,phat-v,"Phat, Voong Vinh",2,0,0,Oxford University Clinical Research Unit,Viet Nam,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,dongol-s,"Dongol, Sabina",3,0,0,Oxford University Clinical Research Unit,Nepal,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,trang-n,"Trang, Nguyen Hoang Thu",4,0,0,Oxford University Clinical Research Unit,Viet Nam,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,bista-s,"Bista, Sumit",5,0,0,Oxford University Clinical Research Unit,Nepal,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,nguyen-q,"Nguyen, Quynh",6,0,0,Oxford University Clinical Research Unit,Viet Nam,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,vinh-c,"Vinh, Chau",7,0,0,Oxford University Clinical Research Unit,Viet Nam,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,thwaites-g,"Thwaites, Guy E",8,0,0,Oxford University Clinical Research Unit,United Kingdom,research_institute,2,2026,other_id
doi:10.1016/j.ebiom.2026.106447,basnyat-b,"Basnyat, Buddha",9,0,0,Oxford University Clinical Research Unit,Nepal,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,parry-c,"Parry, Christopher M",10,0,0,University of Oxford,United Kingdom,university,2,2026,other_id
doi:10.1016/j.ebiom.2026.106447,baker-s,"Baker, Stephen",11,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,rabaa-m,"Rabaa, Maia A",12,0,0,Oxford University Clinical Research Unit,United Kingdom,research_institute,2,2026,other_id
doi:10.1016/j.ebiom.2026.106447,hinton-j,"Hinton, Jay C D",13,0,0,,United Kingdom,,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,karkey-a,"Karkey, Abhilasha",14,0,0,Oxford University Clinical Research Unit,Nepal,research_institute,1,2026,other_id
doi:10.1016/j.ebiom.2026.106447,duy-p,"Duy, Pham Thanh",15,0,1,Oxford University Clinical Research Unit,United Kingdom,research_institute,2,2026,other_id
doi:10.1371/journal.pone.0351023,vanhnollat-c,"Vanhnollat, Chittaphone",1,1,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,chonephetsarath-s,"Chonephetsarath, Somsanith",2,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,somlor-s,"Somlor, Somphavanh",3,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,vungkyly-v,"Vungkyly, Veaky",4,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,soulaphy-t,"Soulaphy, Tiger",5,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,vongsanga-s,"Vongsanga, Sopha",6,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,etobayeva-i,"Etobayeva, Irina V",7,0,0,,Singapore,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,bigot-t,"Bigot, Thomas",8,0,0,,France,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,wong-g,"Wong, Gary",9,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,letizia-a,"Letizia, Andrew G",10,0,0,,Singapore,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,brey-p,"Brey, Paul T",11,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,buchy-p,"Buchy, Philippe",12,0,0,,Lao PDR,,1,2026,vector_borne
doi:10.1371/journal.pone.0351023,vongphayloth-k,"Vongphayloth, Khamsing",13,0,1,,Lao PDR,,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,kiousis-d,"Kiousis, Dimitrios",1,1,0,,Greece,,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,kalyva-g,"Kalyva, Georgia",2,0,0,,Greece,,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,giannioti-d,"Giannioti, Despoina",3,0,0,,Greece,,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,katsigianni-k,"Katsigianni, Konstantina",4,0,0,,Greece,,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,zogali-v,"Zogali, Vasiliki",5,0,0,,Greece,,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,mahid-m,"Mahid, Maharah Binte Abdul",6,0,0,Duke-NUS Medical School,Singapore,university,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,chan-k,"Chan, Kitti Wing Ki",7,0,0,Duke-NUS Medical School,Singapore,university,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,matsoukas-m,"Matsoukas, Minos-Timotheos",8,0,0,,Greece,,1,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,vasudevan-s,"Vasudevan, Subhash G",9,0,0,Duke-NUS Medical School,Australia,university,3,2026,vector_borne
doi:10.1016/j.ejmech.2026.119130,rassias-g,"Rassias, Gerasimos",10,0,1,,Greece,,1,2026,vector_borne
doi:10.1002/biof.70105,silva-n,"Silva, Nelly M",1,1,0,,Portugal,,2,2026,vector_borne
doi:10.1002/biof.70105,martins-a,"Martins, Ana S",2,0,0,,Portugal,,2,2026,vector_borne
doi:10.1002/biof.70105,karguth-n,"Karguth, Nina E",3,0,0,,Portugal,,2,2026,vector_borne
doi:10.1002/biof.70105,sarmento-m,"Sarmento, Maria J",4,0,0,,Portugal,,2,2026,vector_borne
doi:10.1002/biof.70105,enguita-f,"Enguita, Francisco J",5,0,0,,Portugal,,1,2026,vector_borne
doi:10.1002/biof.70105,huber-r,"Huber, Roland G",6,0,0,Bioinformatics Institute,Singapore,research_institute,1,2026,vector_borne
doi:10.1002/biof.70105,martins-i,"Martins, Ivo C",7,0,0,,Portugal,,2,2026,vector_borne
doi:10.1002/biof.70105,santos-n,"Santos, Nuno C",8,0,1,,Portugal,,2,2026,vector_borne
doi:10.1056/nejmoa2503304,lim-j,"Lim, Jue Tao",1,1,0,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1056/nejmoa2503304,chong-c,"Chong, Chee-Seng",2,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,chang-c,"Chang, Chia-Chen",3,0,0,Environmental Health Institute,Singapore,government,2,2026,vector_borne
doi:10.1056/nejmoa2503304,mailepessov-d,"Mailepessov, Diyar",4,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,dickens-b,"Dickens, Borame",5,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1056/nejmoa2503304,lai-y,"Lai, Yee Ling",6,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,deng-l,"Deng, Lu",7,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,lee-c,"Lee, Caleb",8,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,tan-l,"Tan, Li Yun",9,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,chain-g,"Chain, Grace",10,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,zulkifli-m,"Zulkifli, Muhammad Faizal",11,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,liew-j,"Liew, Jonathan Wee Kent",12,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,vasquez-k,"Vasquez, Kathryn",13,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,chau-m,"Chau, Man Ling",14,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,ng-y,"Ng, Youming",15,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,lee-v,"Lee, Vernon",16,0,0,National University of Singapore,Singapore,university,2,2026,vector_borne
doi:10.1056/nejmoa2503304,wong-j,"Wong, Judith Chui Ching",17,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,sim-s,"Sim, Shuzhen",18,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,tan-c,"Tan, Cheong Huat",19,0,0,Environmental Health Institute,Singapore,government,1,2026,vector_borne
doi:10.1056/nejmoa2503304,ng-l,"Ng, Lee Ching",20,0,0,Environmental Health Institute,Singapore,government,3,2026,vector_borne
doi:10.1056/nejmoa2503304,,,21,0,1,,,,0,2026,vector_borne
doi:10.1111/jcmm.71353,paulin-o,"Paulin, Olivia K A",1,1,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,2,2026,other_id
doi:10.1111/jcmm.71353,xu-x,"Xu, Xiaoli",2,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,other_id
doi:10.1111/jcmm.71353,chong-s,"Chong, Shu Chen",3,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,other_id
doi:10.1111/jcmm.71353,chow-e,"Chow, Eve W L",4,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,other_id
doi:10.1111/jcmm.71353,pang-l,"Pang, Li Mei",5,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,1,2026,other_id
doi:10.1111/jcmm.71353,hernday-a,"Hernday, Aaron D",6,0,0,,United States,,1,2026,other_id
doi:10.1111/jcmm.71353,richardson-j,"Richardson, Jonathan P",7,0,0,,United Kingdom,,1,2026,other_id
doi:10.1111/jcmm.71353,wang-y,"Wang, Yue",8,0,0,A*STAR Infectious Diseases Labs,Singapore,research_institute,2,2026,other_id
doi:10.1111/jcmm.71353,naglik-j,"Naglik, Julian R",9,0,1,,United Kingdom,,1,2026,other_id
doi:10.1007/s10985-026-09690-5,wu-t,"Wu, Tong",1,1,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1007/s10985-026-09690-5,hu-j,"Hu, Jiawen",2,0,0,,China,,1,2026,sti
doi:10.1007/s10985-026-09690-5,ye-z,"Ye, Zhi-Sheng",3,0,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1007/s10985-026-09690-5,chen-n,"Chen, Nan",4,0,1,National University of Singapore,Singapore,university,1,2026,sti
doi:10.7759/cureus.114118,tee-w,"Tee, Wei Jie",1,1,0,Changi General Hospital,Singapore,hospital,1,2026,tb
doi:10.7759/cureus.114118,tunkuahmadyahaya-t,"Tunku Ahmad Yahaya, Tunku Sara",2,0,1,,,,1,2026,tb
doi:10.1371/journal.pone.0352661,chauhan-a,"Chauhan, Arohi",1,1,0,,India,,2,2026,tb
doi:10.1371/journal.pone.0352661,govani-k,"Govani, Kapil",2,0,0,,India,,1,2026,tb
doi:10.1371/journal.pone.0352661,kshatri-j,"Kshatri, Jaya Singh",3,0,0,,India,,1,2026,tb
doi:10.1371/journal.pone.0352661,chauhan-s,"Chauhan, Sandeep",4,0,0,World Health Organization,India,government,1,2026,tb
doi:10.1371/journal.pone.0352661,patel-p,"Patel, Punit",5,0,0,,India,,1,2026,tb
doi:10.1371/journal.pone.0352661,baluku-j,"Baluku, Joseph",6,0,0,,Uganda,,2,2026,tb
doi:10.1371/journal.pone.0352661,sinha-a,"Sinha, Abhinav",7,0,0,,India,,1,2026,tb
doi:10.1371/journal.pone.0352661,vandenakker-m,"Van Den Akker, Marjan",8,0,0,,Germany,,2,2026,tb
doi:10.1371/journal.pone.0352661,jansen-j,"Jansen, Jesse",9,0,0,,Netherlands,,1,2026,tb
doi:10.1371/journal.pone.0352661,valderas-j,"Valderas, Jose",10,0,0,National University of Singapore,Singapore,university,1,2026,tb
doi:10.1371/journal.pone.0352661,pati-s,"Pati, Sanghamitra",11,0,1,,India,,2,2026,tb
doi:10.4103/ijo.ijo_346_26,sanjay-s,"Sanjay, Srinivasan",1,1,0,,Singapore,,1,2026,tb
doi:10.1016/j.lanwpc.2026.101892,choi-h,"Choi, Horace Cheuk Wai",1,1,0,University of Hong Kong,China,university,2,2026,sti
doi:10.1016/j.lanwpc.2026.101892,leung-k,"Leung, Kathy",2,0,0,University of Hong Kong,China,university,5,2026,sti
doi:10.1016/j.lanwpc.2026.101892,jit-m,"Jit, Mark",3,0,0,London School of Hygiene & Tropical Medicine,China,university,6,2026,sti
doi:10.1016/j.lanwpc.2026.101892,wu-j,"Wu, Joseph T",4,0,1,University of Hong Kong,China,university,4,2026,sti
doi:10.2196/82143,shankar-r,"Shankar, Ravi",1,1,0,Tan Tock Seng Hospital,Singapore,hospital,1,2026,rti
doi:10.2196/82143,wang-l,"Wang, Linda",2,0,0,Alexandra Hospital,Singapore,hospital,1,2026,rti
doi:10.2196/82143,ho-s,"Ho, Soon Hoe",3,0,0,Alexandra Hospital,Singapore,hospital,1,2026,rti
doi:10.2196/82143,liew-m,"Liew, Mei Fong",4,0,0,National University Health System,Singapore,hospital,3,2026,rti
doi:10.2196/82143,kumargollamudi-s,"Kumar Gollamudi, Satya Pavan",5,0,0,Alexandra Hospital,Singapore,hospital,2,2026,rti
doi:10.2196/82143,wong-t,"Wong, Tze Chin",6,0,0,Alexandra Hospital,Singapore,hospital,1,2026,rti
doi:10.2196/82143,wong-s,"Wong, Serene",7,0,1,National University Health System,Singapore,hospital,3,2026,rti
doi:10.1017/ice.2026.10530,lin-x,"Lin, Xiqing",1,1,0,Institute of Mental Health,Singapore,hospital,1,2026,amr_hai
doi:10.1017/ice.2026.10530,shi-z,"Shi, Zhanpo",2,0,0,Institute of Mental Health,Singapore,hospital,1,2026,amr_hai
doi:10.1017/ice.2026.10530,marimuthu-k,"Marimuthu, Kalisvar",3,0,0,National Centre for Infectious Diseases,Singapore,hospital,1,2026,amr_hai
doi:10.1017/ice.2026.10530,lin-r,"Lin, Raymond Tzer Pin",4,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1017/ice.2026.10530,ang-m,"Ang, Michelle",5,0,0,National Public Health Laboratory,Singapore,government,1,2026,amr_hai
doi:10.1017/ice.2026.10530,lee-j,"Lee, Jonathan Jie",6,0,0,Institute of Mental Health,Singapore,hospital,1,2026,amr_hai
doi:10.1017/ice.2026.10530,liu-y,"Liu, Yehua",7,0,0,Institute of Mental Health,Singapore,hospital,1,2026,amr_hai
doi:10.1017/ice.2026.10530,feng-j,"Feng, Jinxian",8,0,0,Institute of Mental Health,Singapore,hospital,1,2026,amr_hai
doi:10.1017/ice.2026.10530,mok-c,"Mok, Cynthia Qi Yi",9,0,0,Institute of Mental Health,Singapore,hospital,1,2026,amr_hai
doi:10.1017/ice.2026.10530,lee-j,"Lee, Jason Kim Huat",10,0,1,Institute of Mental Health,Singapore,hospital,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,li-j,"Li, Jun",1,1,0,,China,,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,xue-s,"Xue, Siyan",2,0,0,,China,,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,hou-l,"Hou, Lingxuan",3,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,zhang-z,"Zhang, Zhixuan",4,0,0,,China,,2,2026,amr_hai
doi:10.1128/spectrum.01906-25,yuan-k,"Yuan, Kaixuan",5,0,0,,China,,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,chen-x,"Chen, Xiaozhong",6,0,0,,China,,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,kong-c,"Kong, Chui",7,0,0,,China,,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,wang-l,"Wang, Liyang",8,0,0,,China,,1,2026,amr_hai
doi:10.1128/spectrum.01906-25,gu-b,"Gu, Bing",9,0,0,,China,,2,2026,amr_hai
doi:10.1128/spectrum.01906-25,liu-x,"Liu, Xiaoxiao",10,0,1,,China,,2,2026,amr_hai
