edge_id,pair_id,domain,path_order,node_id,label,x,y,weight,source,target,is_cross_border,involves_singapore
Communicable Diseases Agency--University of Malaya#other_id,Communicable Diseases Agency--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,Communicable Diseases Agency,University of Malaya,1,1
Communicable Diseases Agency--University of Oxford#other_id,Communicable Diseases Agency--University of Oxford,other_id,1,Communicable Diseases Agency,Communicable Diseases Agency,0.485721,0.581763,1,Communicable Diseases Agency,University of Oxford,1,1
Communicable Diseases Agency--University of Oxford#other_id,Communicable Diseases Agency--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,Communicable Diseases Agency,University of Oxford,1,1
Duke-NUS Medical School--Mahidol University#other_id,Duke-NUS Medical School--Mahidol University,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,Mahidol University,1,1
Duke-NUS Medical School--Mahidol University#other_id,Duke-NUS Medical School--Mahidol University,other_id,2,Mahidol University,Mahidol University,0.601502,0.392831,1,Duke-NUS Medical School,Mahidol University,1,1
Duke-NUS Medical School--Nanyang Technological University#other_id,Duke-NUS Medical School--Nanyang Technological University,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,Nanyang Technological University,0,1
Duke-NUS Medical School--Nanyang Technological University#other_id,Duke-NUS Medical School--Nanyang Technological University,other_id,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,1,Duke-NUS Medical School,Nanyang Technological University,0,1
Duke-NUS Medical School--National Centre for Infectious Diseases#other_id,Duke-NUS Medical School--National Centre for Infectious Diseases,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,National Centre for Infectious Diseases,0,1
Duke-NUS Medical School--National Centre for Infectious Diseases#other_id,Duke-NUS Medical School--National Centre for Infectious Diseases,other_id,2,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,Duke-NUS Medical School,National Centre for Infectious Diseases,0,1
Duke-NUS Medical School--National University Hospital#other_id,Duke-NUS Medical School--National University Hospital,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,National University Hospital,0,1
Duke-NUS Medical School--National University Hospital#other_id,Duke-NUS Medical School--National University Hospital,other_id,2,National University Hospital,National University Hospital,0.51926,0.342069,1,Duke-NUS Medical School,National University Hospital,0,1
Duke-NUS Medical School--Tan Tock Seng Hospital#other_id,Duke-NUS Medical School--Tan Tock Seng Hospital,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,Tan Tock Seng Hospital,0,1
Duke-NUS Medical School--Tan Tock Seng Hospital#other_id,Duke-NUS Medical School--Tan Tock Seng Hospital,other_id,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Duke-NUS Medical School,Tan Tock Seng Hospital,0,1
Duke-NUS Medical School--University of Malaya#other_id,Duke-NUS Medical School--University of Malaya,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,University of Malaya,1,1
Duke-NUS Medical School--University of Malaya#other_id,Duke-NUS Medical School--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,Duke-NUS Medical School,University of Malaya,1,1
Duke-NUS Medical School--University of Oxford#other_id,Duke-NUS Medical School--University of Oxford,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,University of Oxford,1,1
Duke-NUS Medical School--University of Oxford#other_id,Duke-NUS Medical School--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,Duke-NUS Medical School,University of Oxford,1,1
Mahidol University--Nanyang Technological University#other_id,Mahidol University--Nanyang Technological University,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,Nanyang Technological University,1,1
Mahidol University--Nanyang Technological University#other_id,Mahidol University--Nanyang Technological University,other_id,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,1,Mahidol University,Nanyang Technological University,1,1
Mahidol University--National Centre for Infectious Diseases#other_id,Mahidol University--National Centre for Infectious Diseases,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,National Centre for Infectious Diseases,1,1
Mahidol University--National Centre for Infectious Diseases#other_id,Mahidol University--National Centre for Infectious Diseases,other_id,2,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,Mahidol University,National Centre for Infectious Diseases,1,1
Mahidol University--National University Hospital#other_id,Mahidol University--National University Hospital,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,National University Hospital,1,1
Mahidol University--National University Hospital#other_id,Mahidol University--National University Hospital,other_id,2,National University Hospital,National University Hospital,0.51926,0.342069,1,Mahidol University,National University Hospital,1,1
Mahidol University--National University of Singapore#other_id,Mahidol University--National University of Singapore,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,National University of Singapore,1,1
Mahidol University--National University of Singapore#other_id,Mahidol University--National University of Singapore,other_id,2,National University of Singapore,National University of Singapore,0.59751,0.507684,1,Mahidol University,National University of Singapore,1,1
Mahidol University--Singapore General Hospital#other_id,Mahidol University--Singapore General Hospital,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,Singapore General Hospital,1,1
Mahidol University--Singapore General Hospital#other_id,Mahidol University--Singapore General Hospital,other_id,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,1,Mahidol University,Singapore General Hospital,1,1
Mahidol University--Tan Tock Seng Hospital#other_id,Mahidol University--Tan Tock Seng Hospital,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,Tan Tock Seng Hospital,1,1
Mahidol University--Tan Tock Seng Hospital#other_id,Mahidol University--Tan Tock Seng Hospital,other_id,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Mahidol University,Tan Tock Seng Hospital,1,1
Mahidol University--University of Malaya#other_id,Mahidol University--University of Malaya,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,University of Malaya,1,0
Mahidol University--University of Malaya#other_id,Mahidol University--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,Mahidol University,University of Malaya,1,0
Mahidol University--University of Oxford#other_id,Mahidol University--University of Oxford,other_id,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,University of Oxford,1,0
Mahidol University--University of Oxford#other_id,Mahidol University--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,Mahidol University,University of Oxford,1,0
Nanyang Technological University--Tan Tock Seng Hospital#other_id,Nanyang Technological University--Tan Tock Seng Hospital,other_id,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,1,Nanyang Technological University,Tan Tock Seng Hospital,0,1
Nanyang Technological University--Tan Tock Seng Hospital#other_id,Nanyang Technological University--Tan Tock Seng Hospital,other_id,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Nanyang Technological University,Tan Tock Seng Hospital,0,1
Nanyang Technological University--University of Malaya#other_id,Nanyang Technological University--University of Malaya,other_id,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,1,Nanyang Technological University,University of Malaya,1,1
Nanyang Technological University--University of Malaya#other_id,Nanyang Technological University--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,Nanyang Technological University,University of Malaya,1,1
Nanyang Technological University--University of Oxford#other_id,Nanyang Technological University--University of Oxford,other_id,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,1,Nanyang Technological University,University of Oxford,1,1
Nanyang Technological University--University of Oxford#other_id,Nanyang Technological University--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,Nanyang Technological University,University of Oxford,1,1
National Centre for Infectious Diseases--National University Hospital#other_id,National Centre for Infectious Diseases--National University Hospital,other_id,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,National Centre for Infectious Diseases,National University Hospital,0,1
National Centre for Infectious Diseases--National University Hospital#other_id,National Centre for Infectious Diseases--National University Hospital,other_id,2,National University Hospital,National University Hospital,0.51926,0.342069,1,National Centre for Infectious Diseases,National University Hospital,0,1
National Centre for Infectious Diseases--Singapore General Hospital#other_id,National Centre for Infectious Diseases--Singapore General Hospital,other_id,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,National Centre for Infectious Diseases,Singapore General Hospital,0,1
National Centre for Infectious Diseases--Singapore General Hospital#other_id,National Centre for Infectious Diseases--Singapore General Hospital,other_id,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,1,National Centre for Infectious Diseases,Singapore General Hospital,0,1
National Centre for Infectious Diseases--Tan Tock Seng Hospital#other_id,National Centre for Infectious Diseases--Tan Tock Seng Hospital,other_id,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,National Centre for Infectious Diseases,Tan Tock Seng Hospital,0,1
National Centre for Infectious Diseases--Tan Tock Seng Hospital#other_id,National Centre for Infectious Diseases--Tan Tock Seng Hospital,other_id,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,National Centre for Infectious Diseases,Tan Tock Seng Hospital,0,1
National Centre for Infectious Diseases--University of Malaya#other_id,National Centre for Infectious Diseases--University of Malaya,other_id,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,National Centre for Infectious Diseases,University of Malaya,1,1
National Centre for Infectious Diseases--University of Malaya#other_id,National Centre for Infectious Diseases--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,National Centre for Infectious Diseases,University of Malaya,1,1
National Centre for Infectious Diseases--University of Oxford#other_id,National Centre for Infectious Diseases--University of Oxford,other_id,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,National Centre for Infectious Diseases,University of Oxford,1,1
National Centre for Infectious Diseases--University of Oxford#other_id,National Centre for Infectious Diseases--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,National Centre for Infectious Diseases,University of Oxford,1,1
National University Hospital--Tan Tock Seng Hospital#other_id,National University Hospital--Tan Tock Seng Hospital,other_id,1,National University Hospital,National University Hospital,0.51926,0.342069,1,National University Hospital,Tan Tock Seng Hospital,0,1
National University Hospital--Tan Tock Seng Hospital#other_id,National University Hospital--Tan Tock Seng Hospital,other_id,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,National University Hospital,Tan Tock Seng Hospital,0,1
National University Hospital--University of Malaya#other_id,National University Hospital--University of Malaya,other_id,1,National University Hospital,National University Hospital,0.51926,0.342069,1,National University Hospital,University of Malaya,1,1
National University Hospital--University of Malaya#other_id,National University Hospital--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,National University Hospital,University of Malaya,1,1
National University Hospital--University of Oxford#other_id,National University Hospital--University of Oxford,other_id,1,National University Hospital,National University Hospital,0.51926,0.342069,1,National University Hospital,University of Oxford,1,1
National University Hospital--University of Oxford#other_id,National University Hospital--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,National University Hospital,University of Oxford,1,1
National University of Singapore--Tan Tock Seng Hospital#other_id,National University of Singapore--Tan Tock Seng Hospital,other_id,1,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University of Singapore,Tan Tock Seng Hospital,0,1
National University of Singapore--Tan Tock Seng Hospital#other_id,National University of Singapore--Tan Tock Seng Hospital,other_id,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,National University of Singapore,Tan Tock Seng Hospital,0,1
National University of Singapore--University of Malaya#other_id,National University of Singapore--University of Malaya,other_id,1,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University of Singapore,University of Malaya,1,1
National University of Singapore--University of Malaya#other_id,National University of Singapore--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,National University of Singapore,University of Malaya,1,1
National University of Singapore--University of Oxford#other_id,National University of Singapore--University of Oxford,other_id,1,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University of Singapore,University of Oxford,1,1
National University of Singapore--University of Oxford#other_id,National University of Singapore--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,National University of Singapore,University of Oxford,1,1
Singapore General Hospital--Tan Tock Seng Hospital#other_id,Singapore General Hospital--Tan Tock Seng Hospital,other_id,1,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,1,Singapore General Hospital,Tan Tock Seng Hospital,0,1
Singapore General Hospital--Tan Tock Seng Hospital#other_id,Singapore General Hospital--Tan Tock Seng Hospital,other_id,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Singapore General Hospital,Tan Tock Seng Hospital,0,1
Singapore General Hospital--University of Malaya#other_id,Singapore General Hospital--University of Malaya,other_id,1,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,1,Singapore General Hospital,University of Malaya,1,1
Singapore General Hospital--University of Malaya#other_id,Singapore General Hospital--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,Singapore General Hospital,University of Malaya,1,1
Singapore General Hospital--University of Oxford#other_id,Singapore General Hospital--University of Oxford,other_id,1,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,1,Singapore General Hospital,University of Oxford,1,1
Singapore General Hospital--University of Oxford#other_id,Singapore General Hospital--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,Singapore General Hospital,University of Oxford,1,1
Tan Tock Seng Hospital--University of Malaya#other_id,Tan Tock Seng Hospital--University of Malaya,other_id,1,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Tan Tock Seng Hospital,University of Malaya,1,1
Tan Tock Seng Hospital--University of Malaya#other_id,Tan Tock Seng Hospital--University of Malaya,other_id,2,University of Malaya,University of Malaya,0.573788,0.583368,1,Tan Tock Seng Hospital,University of Malaya,1,1
Tan Tock Seng Hospital--University of Oxford#other_id,Tan Tock Seng Hospital--University of Oxford,other_id,1,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Tan Tock Seng Hospital,University of Oxford,1,1
Tan Tock Seng Hospital--University of Oxford#other_id,Tan Tock Seng Hospital--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,Tan Tock Seng Hospital,University of Oxford,1,1
University of Malaya--University of Oxford#other_id,University of Malaya--University of Oxford,other_id,1,University of Malaya,University of Malaya,0.573788,0.583368,1,University of Malaya,University of Oxford,1,0
University of Malaya--University of Oxford#other_id,University of Malaya--University of Oxford,other_id,2,University of Oxford,University of Oxford,0.658401,0.434596,1,University of Malaya,University of Oxford,1,0
Alexandra Hospital--National University Hospital#amr_hai,Alexandra Hospital--National University Hospital,amr_hai,1,Alexandra Hospital,Alexandra Hospital,0.348574,0.256501,1,Alexandra Hospital,National University Hospital,0,1
Alexandra Hospital--National University Hospital#amr_hai,Alexandra Hospital--National University Hospital,amr_hai,2,National University Hospital,National University Hospital,0.51926,0.342069,1,Alexandra Hospital,National University Hospital,0,1
Alexandra Hospital--National University of Singapore#amr_hai,Alexandra Hospital--National University of Singapore,amr_hai,1,Alexandra Hospital,Alexandra Hospital,0.348574,0.256501,1,Alexandra Hospital,National University of Singapore,0,1
Alexandra Hospital--National University of Singapore#amr_hai,Alexandra Hospital--National University of Singapore,amr_hai,2,National University of Singapore,National University of Singapore,0.59751,0.507684,1,Alexandra Hospital,National University of Singapore,0,1
A*STAR Infectious Diseases Labs--University of Oxford#tb,A*STAR Infectious Diseases Labs--University of Oxford,tb,1,A*STAR Infectious Diseases Labs,A*STAR Infectious Diseases Labs,0.805549,0.407654,1,A*STAR Infectious Diseases Labs,University of Oxford,1,1
A*STAR Infectious Diseases Labs--University of Oxford#tb,A*STAR Infectious Diseases Labs--University of Oxford,tb,2,University of Oxford,University of Oxford,0.658401,0.434596,1,A*STAR Infectious Diseases Labs,University of Oxford,1,1
National Centre for Infectious Diseases--University of Oxford#tb,National Centre for Infectious Diseases--University of Oxford,tb,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,National Centre for Infectious Diseases,University of Oxford,1,1
National Centre for Infectious Diseases--University of Oxford#tb,National Centre for Infectious Diseases--University of Oxford,tb,2,University of Oxford,University of Oxford,0.658401,0.434596,1,National Centre for Infectious Diseases,University of Oxford,1,1
Environmental Health Institute--National Environment Agency#vector_borne,Environmental Health Institute--National Environment Agency,vector_borne,1,Environmental Health Institute,Environmental Health Institute,0.603339,0.790288,1,Environmental Health Institute,National Environment Agency,0,1
Environmental Health Institute--National Environment Agency#vector_borne,Environmental Health Institute--National Environment Agency,vector_borne,2,National Environment Agency,National Environment Agency,0.727957,0.791093,1,Environmental Health Institute,National Environment Agency,0,1
Experimental Drug Development Centre--Nanyang Technological University#tb,Experimental Drug Development Centre--Nanyang Technological University,tb,1,Experimental Drug Development Centre,Experimental Drug Development Centre,0.825502,0.790908,1,Experimental Drug Development Centre,Nanyang Technological University,0,1
Experimental Drug Development Centre--Nanyang Technological University#tb,Experimental Drug Development Centre--Nanyang Technological University,tb,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,1,Experimental Drug Development Centre,Nanyang Technological University,0,1
Experimental Drug Development Centre--National Centre for Infectious Diseases#tb,Experimental Drug Development Centre--National Centre for Infectious Diseases,tb,1,Experimental Drug Development Centre,Experimental Drug Development Centre,0.825502,0.790908,1,Experimental Drug Development Centre,National Centre for Infectious Diseases,0,1
Experimental Drug Development Centre--National Centre for Infectious Diseases#tb,Experimental Drug Development Centre--National Centre for Infectious Diseases,tb,2,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,Experimental Drug Development Centre,National Centre for Infectious Diseases,0,1
National University Health System--National University of Singapore#vector_borne,National University Health System--National University of Singapore,vector_borne,1,National University Health System,National University Health System,0.554169,0.437829,1,National University Health System,National University of Singapore,0,1
National University Health System--National University of Singapore#vector_borne,National University Health System--National University of Singapore,vector_borne,2,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University Health System,National University of Singapore,0,1
National University of Singapore--US Centers for Disease Control and Prevention#vector_borne,National University of Singapore--US Centers for Disease Control and Prevention,vector_borne,1,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University of Singapore,US Centers for Disease Control and Prevention,1,1
National University of Singapore--US Centers for Disease Control and Prevention#vector_borne,National University of Singapore--US Centers for Disease Control and Prevention,vector_borne,2,US Centers for Disease Control and Prevention,US Centers for Disease Control and Prevention,0.889454,0.787793,1,National University of Singapore,US Centers for Disease Control and Prevention,1,1
US Centers for Disease Control and Prevention--World Health Organization#vector_borne,US Centers for Disease Control and Prevention--World Health Organization,vector_borne,1,US Centers for Disease Control and Prevention,US Centers for Disease Control and Prevention,0.889454,0.787793,1,US Centers for Disease Control and Prevention,World Health Organization,1,0
US Centers for Disease Control and Prevention--World Health Organization#vector_borne,US Centers for Disease Control and Prevention--World Health Organization,vector_borne,2,World Health Organization,World Health Organization,0.823585,0.550849,1,US Centers for Disease Control and Prevention,World Health Organization,1,0
Duke-NUS Medical School--Harvard University#tb,Duke-NUS Medical School--Harvard University,tb,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,Harvard University,1,1
Duke-NUS Medical School--Harvard University#tb,Duke-NUS Medical School--Harvard University,tb,2,Harvard University,Harvard University,0.690017,0.63864,1,Duke-NUS Medical School,Harvard University,1,1
Duke-NUS Medical School--National University of Singapore#tb,Duke-NUS Medical School--National University of Singapore,tb,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,National University of Singapore,0,1
Duke-NUS Medical School--National University of Singapore#tb,Duke-NUS Medical School--National University of Singapore,tb,2,National University of Singapore,National University of Singapore,0.59751,0.507684,1,Duke-NUS Medical School,National University of Singapore,0,1
Harvard University--Nanyang Technological University#tb,Harvard University--Nanyang Technological University,tb,1,Harvard University,Harvard University,0.690017,0.63864,1,Harvard University,Nanyang Technological University,1,1
Harvard University--Nanyang Technological University#tb,Harvard University--Nanyang Technological University,tb,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,1,Harvard University,Nanyang Technological University,1,1
Harvard University--National University of Singapore#tb,Harvard University--National University of Singapore,tb,1,Harvard University,Harvard University,0.690017,0.63864,1,Harvard University,National University of Singapore,1,1
Harvard University--National University of Singapore#tb,Harvard University--National University of Singapore,tb,2,National University of Singapore,National University of Singapore,0.59751,0.507684,1,Harvard University,National University of Singapore,1,1
Harvard University--Tan Tock Seng Hospital#tb,Harvard University--Tan Tock Seng Hospital,tb,1,Harvard University,Harvard University,0.690017,0.63864,1,Harvard University,Tan Tock Seng Hospital,1,1
Harvard University--Tan Tock Seng Hospital#tb,Harvard University--Tan Tock Seng Hospital,tb,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Harvard University,Tan Tock Seng Hospital,1,1
Harvard University--Universitas Indonesia#tb,Harvard University--Universitas Indonesia,tb,1,Harvard University,Harvard University,0.690017,0.63864,1,Harvard University,Universitas Indonesia,1,0
Harvard University--Universitas Indonesia#tb,Harvard University--Universitas Indonesia,tb,2,Universitas Indonesia,Universitas Indonesia,0.62933,0.345326,1,Harvard University,Universitas Indonesia,1,0
National University of Singapore--Universitas Indonesia#tb,National University of Singapore--Universitas Indonesia,tb,1,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University of Singapore,Universitas Indonesia,1,1
National University of Singapore--Universitas Indonesia#tb,National University of Singapore--Universitas Indonesia,tb,2,Universitas Indonesia,Universitas Indonesia,0.62933,0.345326,1,National University of Singapore,Universitas Indonesia,1,1
National University Health System--National University of Singapore#sti,National University Health System--National University of Singapore,sti,1,National University Health System,National University Health System,0.554169,0.437829,1,National University Health System,National University of Singapore,0,1
National University Health System--National University of Singapore#sti,National University Health System--National University of Singapore,sti,2,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University Health System,National University of Singapore,0,1
Duke-NUS Medical School--Ng Teng Fong General Hospital#amr_hai,Duke-NUS Medical School--Ng Teng Fong General Hospital,amr_hai,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,1,Duke-NUS Medical School,Ng Teng Fong General Hospital,0,1
Duke-NUS Medical School--Ng Teng Fong General Hospital#amr_hai,Duke-NUS Medical School--Ng Teng Fong General Hospital,amr_hai,2,Ng Teng Fong General Hospital,Ng Teng Fong General Hospital,0.0,0.431981,1,Duke-NUS Medical School,Ng Teng Fong General Hospital,0,1
Environmental Health Institute--University of Melbourne#vector_borne,Environmental Health Institute--University of Melbourne,vector_borne,1,Environmental Health Institute,Environmental Health Institute,0.603339,0.790288,1,Environmental Health Institute,University of Melbourne,1,1
Environmental Health Institute--University of Melbourne#vector_borne,Environmental Health Institute--University of Melbourne,vector_borne,2,University of Melbourne,University of Melbourne,0.717864,0.499267,1,Environmental Health Institute,University of Melbourne,1,1
Alexandra Hospital--National University Hospital#tb,Alexandra Hospital--National University Hospital,tb,1,Alexandra Hospital,Alexandra Hospital,0.348574,0.256501,1,Alexandra Hospital,National University Hospital,0,1
Alexandra Hospital--National University Hospital#tb,Alexandra Hospital--National University Hospital,tb,2,National University Hospital,National University Hospital,0.51926,0.342069,1,Alexandra Hospital,National University Hospital,0,1
Alexandra Hospital--National University of Singapore#tb,Alexandra Hospital--National University of Singapore,tb,1,Alexandra Hospital,Alexandra Hospital,0.348574,0.256501,1,Alexandra Hospital,National University of Singapore,0,1
Alexandra Hospital--National University of Singapore#tb,Alexandra Hospital--National University of Singapore,tb,2,National University of Singapore,National University of Singapore,0.59751,0.507684,1,Alexandra Hospital,National University of Singapore,0,1
Alexandra Hospital--Sengkang General Hospital#tb,Alexandra Hospital--Sengkang General Hospital,tb,1,Alexandra Hospital,Alexandra Hospital,0.348574,0.256501,1,Alexandra Hospital,Sengkang General Hospital,0,1
Alexandra Hospital--Sengkang General Hospital#tb,Alexandra Hospital--Sengkang General Hospital,tb,2,Sengkang General Hospital,Sengkang General Hospital,0.288901,0.349634,1,Alexandra Hospital,Sengkang General Hospital,0,1
Alexandra Hospital--Singapore General Hospital#tb,Alexandra Hospital--Singapore General Hospital,tb,1,Alexandra Hospital,Alexandra Hospital,0.348574,0.256501,1,Alexandra Hospital,Singapore General Hospital,0,1
Alexandra Hospital--Singapore General Hospital#tb,Alexandra Hospital--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,1,Alexandra Hospital,Singapore General Hospital,0,1
Alexandra Hospital--Tan Tock Seng Hospital#tb,Alexandra Hospital--Tan Tock Seng Hospital,tb,1,Alexandra Hospital,Alexandra Hospital,0.348574,0.256501,1,Alexandra Hospital,Tan Tock Seng Hospital,0,1
Alexandra Hospital--Tan Tock Seng Hospital#tb,Alexandra Hospital--Tan Tock Seng Hospital,tb,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Alexandra Hospital,Tan Tock Seng Hospital,0,1
National University Hospital--Sengkang General Hospital#tb,National University Hospital--Sengkang General Hospital,tb,1,National University Hospital,National University Hospital,0.51926,0.342069,1,National University Hospital,Sengkang General Hospital,0,1
National University Hospital--Sengkang General Hospital#tb,National University Hospital--Sengkang General Hospital,tb,2,Sengkang General Hospital,Sengkang General Hospital,0.288901,0.349634,1,National University Hospital,Sengkang General Hospital,0,1
National University of Singapore--Sengkang General Hospital#tb,National University of Singapore--Sengkang General Hospital,tb,1,National University of Singapore,National University of Singapore,0.59751,0.507684,1,National University of Singapore,Sengkang General Hospital,0,1
National University of Singapore--Sengkang General Hospital#tb,National University of Singapore--Sengkang General Hospital,tb,2,Sengkang General Hospital,Sengkang General Hospital,0.288901,0.349634,1,National University of Singapore,Sengkang General Hospital,0,1
Sengkang General Hospital--Tan Tock Seng Hospital#tb,Sengkang General Hospital--Tan Tock Seng Hospital,tb,1,Sengkang General Hospital,Sengkang General Hospital,0.288901,0.349634,1,Sengkang General Hospital,Tan Tock Seng Hospital,0,1
Sengkang General Hospital--Tan Tock Seng Hospital#tb,Sengkang General Hospital--Tan Tock Seng Hospital,tb,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,1,Sengkang General Hospital,Tan Tock Seng Hospital,0,1
Johns Hopkins University--National University Hospital#tb,Johns Hopkins University--National University Hospital,tb,1,Johns Hopkins University,Johns Hopkins University,0.616645,0.578135,1,Johns Hopkins University,National University Hospital,1,1
Johns Hopkins University--National University Hospital#tb,Johns Hopkins University--National University Hospital,tb,2,National University Hospital,National University Hospital,0.51926,0.342069,1,Johns Hopkins University,National University Hospital,1,1
Harvard University--Imperial College London#tb,Harvard University--Imperial College London,tb,1,Harvard University,Harvard University,0.690017,0.63864,1,Harvard University,Imperial College London,1,0
Harvard University--Imperial College London#tb,Harvard University--Imperial College London,tb,2,Imperial College London,Imperial College London,0.855768,0.625981,1,Harvard University,Imperial College London,1,0
Harvard University--University of Melbourne#tb,Harvard University--University of Melbourne,tb,1,Harvard University,Harvard University,0.690017,0.63864,1,Harvard University,University of Melbourne,1,0
Harvard University--University of Melbourne#tb,Harvard University--University of Melbourne,tb,2,University of Melbourne,University of Melbourne,0.717864,0.499267,1,Harvard University,University of Melbourne,1,0
